"rep","cell","dep","rel","deg","rho_hat","cf_hl","cf_ad","cf_e3","pp_hl","pp_edge"
196,"B_p100","offindex",1,1,0.597093006606809,0.1458253850328,0.985232715206167,0.133331296557005,0.0766666666666667,0.1
197,"B_p100","offindex",1,1,0.616283363853695,0.809512944371677,0.206686222874115,0.700186836699146,0.776666666666667,0.66
198,"B_p100","offindex",1,2,0.692427595575864,0.751899572928772,0.359172361547585,0.722479831255892,0.74,0.71
199,"B_p100","offindex",1,1,0.662057799211643,0.175134942530516,0.0800806861761425,0.0120746062361258,0.23,0.02
200,"B_p100","offindex",1,1,0.660970556436361,0.345769410433277,0.330820372756037,0.415109587954305,0.286666666666667,0.34
201,"B_p100","offindex",1,1,0.642191629198509,0.995045687516922,0.200883282124013,0.977670511395211,1,0.96
202,"B_p100","offindex",1,2,0.697412510907182,0.472846720956247,0.265192917502853,0.570534470397784,0.456666666666667,0.5
203,"B_p100","offindex",1,2,0.707743700414635,0.837689682517541,0.393258439112212,0.69902579582736,0.8,0.62
204,"B_p100","offindex",1,2,0.698082187088702,0.609444016306603,0.717017230390165,0.65336866344187,0.613333333333333,0.613333333333333
205,"B_p100","offindex",1,2,0.710677132160979,0.127879436790675,0.745449366512908,0.930046885769101,0.0833333333333333,0.916666666666667
206,"B_p100","offindex",1,2,0.670926368489546,0.65313198910159,0.270827408206629,0.623204732403758,0.57,0.473333333333333
207,"B_p100","offindex",1,1,0.647626607855556,0.368895219555953,0.418868713787192,0.806180737518953,0.373333333333333,0.74
208,"B_p100","offindex",1,2,0.669361683685296,0.641491152120672,0.366826818725902,0.622066612998456,0.533333333333333,0.5
209,"B_p100","offindex",1,1,0.484259143046934,0.112536268323542,0.87099279114547,0.711632128876017,0.103333333333333,0.67
210,"B_p100","offindex",1,1,0.599112365261803,0.454842467356489,0.902264310091251,0.829966536760664,0.353333333333333,0.806666666666667
211,"B_p100","offindex",1,2,0.6873504046044,0.37779678934578,0.0588349061091294,0.140062686150082,0.303333333333333,0.0733333333333333
212,"B_p100","offindex",1,2,0.669081870482726,0.712387927938185,0.766928824875601,0.816532723546871,0.646666666666667,0.75
213,"B_p100","offindex",1,1,0.665034738882645,0.823557534138415,0.873884560600427,0.67590017560174,0.783333333333333,0.643333333333333
214,"B_p100","offindex",1,1,0.609151930621774,0.559137889830502,0.562092568227891,0.156075109620183,0.516666666666667,0.0766666666666667
215,"B_p100","offindex",1,1,0.62293376601458,0.670392870779884,0.662898069915014,0.967324236360341,0.586666666666667,0.936666666666667
216,"B_p100","offindex",1,2,0.727106516516349,0.528507803714809,0.491834047668155,0.676603296375624,0.47,0.613333333333333
217,"B_p100","offindex",1,1,0.465978498320113,0.296185098302205,0.354095575902948,0.146955868326689,0.25,0.0833333333333333
218,"B_p100","offindex",1,2,0.738372513234389,0.156157774994741,0.86199746963991,0.110125145302439,0.1,0.07
219,"B_p100","offindex",1,1,0.510391623872018,0.229866650292222,0.673255672765759,0.676468862831161,0.183333333333333,0.63
220,"B_p100","offindex",1,2,0.686464602063125,0.684697037218455,0.922638624595354,0.430045404775366,0.65,0.39
221,"B_p100","offindex",1,2,0.744665020087154,0.327495496546626,0.508733522303351,0.330952876255695,0.3,0.273333333333333
222,"B_p100","offindex",1,1,0.596453164689303,0.996944476956661,0.467501843481846,0.760845191250332,0.996666666666667,0.756666666666667
