"rep","cell","S_dec","tr0","tr2","tr5","v2","meanv","a_hat","s_hat","rho_hat","c_hat","sd_eta0","sd_eh","sd_et","est_signal_sd","norm_bh","norm_bt","df_M","p0","p2","p5","pcalm"
90,"H3_k40_lam50",3.02024253834255,4.75244013548689,3.11577354781963,0.514892350521543,3.02024253834255,"0.19 -0.4 -0.21 0.47 -1.14 0.65 0.63 0.37 -0.33 -0.43",0.973786537641264,0.980038122980618,0.704840668000771,20,2.30288648483627,1.41852760013292,2.46705584928361,19.4757307528253,0.96542876489592,4.18348160913596,63.5297598695984,0.743082945218832,0.455363051622801,8.17185812795884e-07,3.73237523287884e-06
91,"H3_k40_lam50",4.12544914637414,4.69698460106088,3.09175665715696,3.78254833245558,4.12544914637414,"0.67 -0.62 -0.11 0.43 -0.32 -0.84 1.13 -0.69 0.71 -0.14",0.825166466595183,0.900610942320597,0.675549525055303,2.62485237076398,2.28376537501525,1.26362804076053,2.28412128795058,2.16594015611731,0.98167336264043,3.67709735606661,64.878252548921,0.531055503274539,0.220743055799306,0.362625136804224,0.43233978130953
92,"H3_k40_lam50",8.12739561141904,4.75708140958206,3.27250922572481,3.9648486321483,8.12739561141904,"1.32 -0.07 -0.78 -0.46 0 -0.57 -0.67 2.11 0.01 -0.56",0.793537798477413,0.921877755231069,0.652380851367552,2.60417123257588,2.39127328719167,1.25214194710309,2.26721579732597,2.06650830675647,0.951576987721818,3.97553868119048,64.586475478912,0.0918435156401746,0.0115390004748395,0.0400407600210404,0.0630789544406962
93,"H3_k40_lam50",5.5289777243111,4.83867069882221,3.16120829061657,3.77527081893659,5.5289777243111,"-0.3 -0.62 -0.71 0.41 1.05 -0.38 0.58 0.35 0.48 -1.56",0.742482610847084,0.881186195715426,0.64435460448852,2.936093440609,2.3019589771496,1.19757835970808,2.25384835433613,2.17999832347436,0.989690670906115,3.84087987068889,65.4017026634182,0.32952419128963,0.0825836048784719,0.165781968850709,0.220164095959962
94,"H3_k40_lam50",2.72779455023662,4.72220743690147,2.99569767450788,3.40855648405424,2.72779455023662,"0.47 -0.25 -0.34 0.32 -1.03 0.07 0.91 0.01 0.33 -0.49",1.03030214055614,0.912289878842498,0.748683190094219,2.60643284543717,2.3871833042622,1.42850437838315,2.54951189846252,2.68541333986976,1.02895409938531,3.80929086831731,63.1616724850343,0.794859679104088,0.504555128616492,0.597193270975757,0.659790648478762
95,"H3_k40_lam50",5.41842480122762,4.78409012026941,2.95808202934217,2.48874861747766,5.41842480122762,"0.59 -0.61 0.05 -0.92 -0.78 0.78 1.07 0.53 0.08 -1.1",0.956462882066427,0.903595276558231,0.726911007423383,4.01811443278628,2.37863162611279,1.38531406956606,2.57995951193133,3.84317731085547,1.08933109806986,3.92984265815371,63.363627178325,0.33620624260443,0.0676082894772945,0.0271565427336742,0.04523165591639
96,"H3_k40_lam50",5.7560979520129,4.70698219654674,2.84260091706777,3.11192952995792,5.7560979520129,"1.28 -0.91 -0.87 -0.45 -0.11 0.94 0.66 0.33 0.06 -0.93",1.07358582137745,0.931451943952727,0.755336967672519,2.81411436763646,2.29859006476021,1.47497354885535,2.68064423510656,3.02119328482906,1.04069561294084,3.88209766126396,62.6806833950057,0.279798670384145,0.0410271948441276,0.065855052130574,0.0981574124230261
97,"H3_k40_lam50",2.79625111104042,4.77373824753125,3.17528921430284,3.48477644963963,2.79625111104042,"0.26 0.23 0.06 -0.43 -0.35 -0.49 0.45 -0.41 1.27 -0.38",0.880222101248048,0.941163738350604,0.683065499600155,2.9476510867371,2.23501172764387,1.3331377053788,2.40123232495169,2.59458763331382,0.989963512684017,4.10656930408073,63.530907143916,0.78794832945041,0.529216231119246,0.594114426590151,0.656755627666223
98,"H3_k40_lam50",4.70679729099017,4.80258967150963,3.18018829152388,3.57451387132003,4.70679729099017,"0.41 -0.3 -0.6 -0.59 -0.25 0.11 0.97 1.03 0.24 -1.27",0.698441257597387,0.884197029367696,0.619858020831587,3.33974537455542,2.22216741330133,1.17512600898766,2.21143046762215,2.33261595945955,0.996320556509813,3.98290436707416,65.7753927779797,0.446104445080197,0.159387606237702,0.230052097253161,0.291903801390352
99,"H3_k40_lam50",2.90835950209042,4.77839850699325,3.16937629854674,3.33321295220331,2.90835950209042,"0.64 -0.2 -0.05 -0.14 -1.15 0.61 -0.17 0.74 0.23 -0.31",0.861231747299892,0.904839586032843,0.689436757344146,3.10020499355623,2.19718268646556,1.30248002854126,2.35850261201197,2.66999496358828,1.02161043146964,3.99392140493485,63.9232980890563,0.769463790706115,0.49858455880802,0.534509147078638,0.601386757640888
100,"H3_k40_lam50",4.84361458910087,4.72176727052191,3.1494063919906,3.57602533371417,4.84361458910087,"0.65 -0.67 0.54 -0.79 0.01 0.42 0.57 -1.4 0.74 0.21",0.883591397133238,0.927974076017932,0.689576006944053,2.78038250527813,2.40774525114112,1.32557371354615,2.42711855929642,2.45672206240352,0.989478001191779,4.16772411578156,63.7925555262483,0.411011930365055,0.139689391133319,0.212073077552403,0.2721250380699
101,"H3_k40_lam50",2.29573923226499,4.75085950593615,3.11467280804479,3.49486189166286,2.29573923226499,"0.45 -0.01 -0.72 -0.7 0.7 0.03 0.22 0.45 0.09 -0.58",0.901798619697865,0.922884220838986,0.698888961581441,2.81230641267636,2.39130090570323,1.33793997638976,2.40895357768413,2.53613404111899,1.00359975985318,3.83555404214174,63.8038338062171,0.867198590829317,0.655860011005798,0.724042646254013,0.773746188626167
102,"H3_k40_lam50",2.11748475457997,4.79426881422497,3.26264266231084,3.83825263846287,2.11748475457997,"-0.39 0.76 0.1 -0.39 -0.73 -0.02 0.27 0.42 0.42 -0.52",0.755087122892594,0.88901472964204,0.647361983772375,2.75887034585019,2.29007191245879,1.20795124447117,2.24267450542455,2.08318747188171,0.97660565815872,3.8481196734299,65.4288946473399,0.895449209214093,0.734159164552239,0.813753111577096,0.851023569945689
103,"H3_k40_lam50",5.63428910307346,4.90765196116556,3.23597029486449,3.73122383136014,5.63428910307346,"1.06 -1.13 -0.3 -0.38 -0.83 1.22 0.74 0.27 -0.26 -0.37",0.823569276416099,0.875574429216436,0.685143752465049,2.79317317278265,2.30285423139935,1.25202548979503,2.35589148320638,2.30037160881347,1.00948973268452,3.77383471062349,64.7209623734392,0.326063951612092,0.0846176379945764,0.149261948141484,0.201128544717661
104,"H3_k40_lam50",3.56306518878876,4.56534803591027,2.91520004894913,0.550065101640029,3.56306518878876,"0.75 0.11 -0.69 0 -0.68 -0.44 -0.07 1.01 0.77 -0.48",0.829075051460697,0.90120611369499,0.677041239730889,20,2.20776989431199,1.27925883241566,2.44258936303109,16.5815010292139,1.02928263334705,4.12100356695191,64.7997975022249,0.616149333634293,0.28042899882525,1.00494123023154e-07,6.09985102428823e-07
105,"H3_k40_lam50",10.4228608522244,4.80797571962632,3.06546178467881,3.54352096624645,10.4228608522244,"0.63 -1.05 -1.4 1.09 -0.62 1.73 -0.23 0.71 -0.03 -1.36",0.961801726855022,0.895200983758282,0.731996292755859,2.61843112205195,2.24468067119233,1.3661010818821,2.4677887598937,2.5184115748405,1.02510763379684,3.68072743392745,63.6681017025057,0.0278676217675853,0.000790901141975553,0.00338508921719849,0.0070120817840843
106,"H3_k40_lam50",2.09035969662099,4.77834044594204,3.06607612261097,3.63462774168767,2.09035969662099,"0.22 -0.53 -0.54 -0.04 0.23 0.65 0.14 0.59 -0.6 -0.51",1.05202995167767,0.95806600193274,0.739353823300681,2.50496528289244,2.31721066576735,1.46683003739127,2.59505402759106,2.63529850551558,0.994613076559357,4.1898321137487,62.7672279349943,0.897148479935899,0.706213880039793,0.791797512403291,0.832163416483769
107,"H3_k40_lam50",4.78558305930972,4.75257619118206,3.17704260235158,3.82997956516591,4.78558305930972,"0.82 -0.45 0.08 -1.49 0.5 -0.22 0.54 0.78 0.23 -0.67",0.802266024660145,0.868134137703487,0.678696312300428,2.59609712526453,2.33650919929422,1.22845779157361,2.22807479477203,2.08276052031761,0.992682524453704,3.72028794343676,64.8161165184213,0.426686047671594,0.149965254972985,0.264779337276027,0.330815786675478
108,"H3_k40_lam50",5.22377343868886,4.74409732990993,3.04979430993793,3.38915635349513,5.22377343868886,"0.49 -0.34 -0.86 0.13 0.82 0.65 -1.4 0.13 0.86 -0.55",0.931843915821568,0.94659112233273,0.701533812344064,2.91985273336754,2.30571309953846,1.3744753521104,2.46569853906715,2.72084700468351,1.00286453611551,4.15309302020163,63.6328090863258,0.356871863300687,0.0905251178223653,0.140004573450406,0.18947750639809
109,"H3_k40_lam50",9.19713056256961,4.88269217030508,3.15047090170748,3.38907791006975,9.19713056256961,"1.41 0.33 -0.95 -0.67 -0.05 -1.34 1.12 -0.33 1.57 -0.39",0.884047548632747,0.89415000749157,0.703078154800919,3.00044202667358,2.40736053211678,1.31253424786452,2.47585974656096,2.65253341849545,1.03246747985434,4.0229938250083,64.2883158212508,0.0583390505493944,0.0032129505438987,0.00598404352367887,0.0118132922465308
110,"H3_k40_lam50",5.61032489167434,4.72147753183374,3.25083570760297,4.01185056660494,5.61032489167434,"1.08 -0.87 -0.2 -0.35 -0.25 -0.46 0.36 1.04 0.86 -1.14",0.796289920688692,0.924863301813311,0.652466605318765,2.50563145676904,2.30412150927858,1.25396651771469,2.28485847323967,1.99520907398571,0.944766757295415,3.83056196018198,64.9437733212594,0.30061191665421,0.0880343622848488,0.191946569538079,0.250193371417033
111,"H3_k40_lam50",8.10444833307674,4.85199901656524,3.16338828162508,3.38645805656527,8.10444833307674,"0.35 -0.7 -1.1 0.31 -0.38 0.94 0.74 1.01 0.05 -1.89",0.810980921769296,0.91617684650878,0.662810796080694,3.28628816623197,2.3212569497248,1.27439592441423,2.3724919690866,2.66511700625033,1.01414693324739,4.18858295575766,64.7356683073775,0.101788661320276,0.00933705026263354,0.0167048401840992,0.0288768444652769
112,"H3_k40_lam50",3.69244864655359,4.52195700772853,2.95501374815116,3.5898379462627,3.69244864655359,"0.42 -0.73 0.29 -0.48 0.52 -0.97 1.1 0.03 0.18 -0.46",0.895282066234354,0.904173154812408,0.70360438568408,2.55014292590342,2.30827211333244,1.31731176379306,2.31946369908807,2.28309722789573,0.992287490777435,3.75941112073557,64.0540346776705,0.584151042130193,0.26488914041618,0.407056126217544,0.477174959427162
113,"H3_k40_lam50",5.71275658378571,4.83992849911869,3.22091779421465,3.95621424368206,5.71275658378571,"0.02 -0.54 0.83 -1.54 0.45 0.34 0.1 1.18 -0.69 -0.43",0.916761852718494,0.918516452100974,0.706430436010378,2.4256751341159,2.30834843243319,1.3387422479176,2.36969013261563,2.22376643004527,0.976989518903591,3.8675783047364,63.9285096456681,0.305309408287092,0.0786094185221079,0.174694095424574,0.229816670504586
114,"H3_k40_lam50",4.50624235284894,4.61089312890706,2.83275996999389,2.95252973711357,4.50624235284894,"0.64 -0.29 -1.15 -0.3 -0.15 0.36 1.07 0.77 -0.34 -0.78",0.780177759110985,0.896733746958222,0.656374767899149,3.76554312246969,2.25193686984315,1.2456836411737,2.41541725456113,2.93779299512419,1.03370408270608,4.29528105181826,64.6921342994162,0.448319280436193,0.122912075403574,0.144692540414646,0.195301686220844
115,"H3_k40_lam50",4.31360869875823,4.84618424434299,3.03062663954427,3.12790977215322,4.31360869875823,"0.21 0.33 -0.34 -0.62 -0.65 0.04 1.23 0.47 0.25 -1.21",0.916318929605637,0.923954391176474,0.704166869692062,3.31646952526247,2.39130615293182,1.35828322384269,2.47694839950255,3.03894380545823,1.03989882059591,4.2033065730622,63.4459696876375,0.52072142927812,0.180933626747293,0.200714729499956,0.260071927515188
116,"H3_k40_lam50",3.16697785248144,4.77661334599009,3.08351411198556,3.29170365345678,3.16697785248144,"0 -0.57 -0.32 -0.47 0.52 0.93 0.42 -0.09 0.13 -1.09",0.813304123543663,0.921511272025248,0.661715842283764,3.34155867756412,2.31580273556969,1.27859187518681,2.33191296091734,2.71770345152601,1.00985678682102,3.97110188048872,64.7032666569465,0.721458668373926,0.411020714004968,0.458744961808428,0.528289939694873
117,"H3_k40_lam50",6.83716751122193,4.78603631327262,3.22726016916673,3.66746525817938,6.83716751122193,"0.47 0.88 -0.86 -1.69 0.29 -0.35 1.36 0.33 -0.03 -0.26",0.622344088831387,0.864449913903594,0.584267720840935,3.41455187676415,2.14470533935665,1.10775526303904,2.14300899666658,2.12502617651229,0.972715001670201,4.06017144371389,65.6088790004416,0.178748147297666,0.0314969056780019,0.0635455627363076,0.095050909015538
118,"H3_k40_lam50",4.70284788939639,4.63164158240226,2.96781367537383,3.44379267088845,4.70284788939639,"0.85 0.1 -0.29 -0.02 -1.2 -0.91 0.79 0.97 0.22 -0.03",0.904189289671446,0.902434804541192,0.707793147182781,2.75933002503329,2.24951457716847,1.32766780073229,2.45045011010803,2.49495665530395,1.01408973850815,3.78109501145364,64.0450669904528,0.418981963920057,0.124307219403563,0.20690287674702,0.266555287036689
119,"H3_k40_lam50",3.82005921940408,4.75475263841019,3.10528116367871,3.82167227655229,3.82005921940408,"0.33 -0.75 -0.05 -0.17 0.61 0.57 -1.04 0.54 0.56 -0.85",1.04251940222325,0.978887108509435,0.72900483783905,2.38697556377347,2.3131993704619,1.46760967097485,2.52187897215124,2.48846833786662,0.968610200527615,4.04834695936729,62.7311353442757,0.59437721493626,0.275677141546031,0.427261632887471,0.496675257974021
120,"H3_k40_lam50",5.70796411801778,4.8219175236361,3.09900443137213,0.520330231652063,5.70796411801778,"1.55 -0.66 -0.66 0.08 -0.97 0.08 0.45 0.71 0.49 -0.72",0.921235275712832,0.880858536354495,0.722768439534708,20,2.38087594447274,1.33376980896374,2.40201064884701,18.4247055142566,1.04603037758151,3.72167510782118,63.778530143634,0.30333279651381,0.0656902980384089,0,0
121,"H3_k40_lam50",1.73519586021689,4.72900195034799,3.12067554570616,3.28181397599627,1.73519586021689,"0.59 -0.47 -0.34 -0.22 0.08 -0.34 0.91 0.07 -0.01 -0.21",0.83149471206679,0.936294867969425,0.664021429382869,3.26667718101255,2.42700049836017,1.29958695226887,2.3974766972074,2.71622480204118,1.00237068747779,4.20655116727385,64.3468638348582,0.93772880033202,0.812748218617652,0.831565460405987,0.865984921607282
122,"H3_k40_lam50",2.61357159749366,4.67649244287339,2.97480147342919,2.98471533586313,2.61357159749366,"0.51 0.11 -0.2 -0.73 -0.56 0.22 0.67 0.12 0.66 -0.71",0.894448932598296,0.954503928987167,0.683778974177937,3.45224691498071,2.37993935186612,1.35815033121141,2.48143746577679,3.08785856817025,1.01755207355602,4.17567793252508,64.0233652365726,0.810237334900622,0.530789571852042,0.531750050767365,0.598716063731307
123,"H3_k40_lam50",5.1591073406923,4.71374992419807,3.22460338117757,3.67564808196634,5.1591073406923,"-0.18 0.2 -0.56 -0.63 -0.44 1.34 0.18 0.85 0.08 -1.27",0.673340724556427,0.83118682374129,0.62946655900009,3.05877639686401,2.18972847181236,1.11998050027853,2.10052294506651,2.05959871532051,0.996081492389436,3.60670296077377,65.2683328340676,0.362207619638456,0.119582514733198,0.189747129333437,0.247954065897474
124,"H3_k40_lam50",6.40855039806248,4.79340506129052,3.21652351305413,3.93811961110491,6.40855039806248,"0.87 -0.28 -0.03 -0.71 -1.26 0.69 0.2 1.44 0.07 -0.95",0.907059001713921,0.867712929529396,0.722605534792998,2.31614883896441,2.33877155309921,1.3030159925345,2.40155277560563,2.10088365369192,1.00390069277301,3.63507658451067,64.645599113047,0.219567902594921,0.0445386351349472,0.113876026806261,0.158517771037069
125,"H3_k40_lam50",2.923762833188,4.76584427407575,3.04162396097521,3.58431044799199,2.923762833188,"0.72 -0.23 -0.68 -0.57 -0.45 0.78 0.61 0.38 -0.1 -0.49",1.06535752222457,0.928928591307157,0.753718281185448,2.44841598214667,2.35945835414911,1.46168376180971,2.60220196495304,2.6084383841148,1.01513502235824,3.91601764167105,62.9748125606054,0.7637172507041,0.462443406255719,0.581699412520137,0.645244777169486
126,"H3_k40_lam50",2.87328998912588,4.82584419714971,3.14217049127046,0.661368644799389,2.87328998912588,"0.84 -0.73 -0.37 0.66 -0.7 0.02 0.04 0.21 0.59 -0.42",0.793044973201012,0.886928639547587,0.666550801672,18.4626801248523,2.32640778437537,1.23766950668427,2.30656644606819,14.6417356648323,1.00155408031275,3.81311733804854,65.0328862829917,0.781128896809459,0.501707855689863,6.8282539080311e-05,0.000203684958821615
127,"H3_k40_lam50",5.14393519756327,4.68919104689027,3.05029267471536,3.02357919928037,5.14393519756327,"-0.37 0.5 -0.33 -1.28 -0.27 1.54 0.12 0.22 0.24 -0.68",0.865204282111019,0.901439022104151,0.692458030011149,3.41378827803541,2.21035735420451,1.30815020196689,2.42303411141373,2.95362423637664,1.04607320141748,3.91776495912341,64.4975490805796,0.359782923919089,0.097375225336653,0.0952341122140983,0.13565310260951
128,"H3_k40_lam50",3.67036382159519,4.74878161887342,3.1924103459798,3.86347061902688,3.67036382159519,"0.56 -0.34 -0.01 -0.64 -0.4 0 0.65 0.68 0.55 -1.22",0.938254700776877,0.884363721930257,0.72769640740873,2.33977832949272,2.32835292160113,1.336313688932,2.38065024772678,2.19530801642241,1.00153820249801,3.56947571477991,64.0258837893086,0.623372895063146,0.325176881106923,0.468272467300008,0.537542657939309
129,"H3_k40_lam50",3.08299163725288,4.83167167551815,3.0349505135769,3.4397721826713,3.08299163725288,"0.28 -0.46 -0.14 -0.18 -0.1 -0.31 0.64 0.62 0.61 -1.21",1.01620167611133,0.93335723433864,0.736489882309672,2.72092849536049,2.55432033928619,1.43061470908336,2.51607672723527,2.76501209756442,1.01994551735436,3.99095085532928,62.5906070960696,0.743391592791598,0.419298168888595,0.51375614798822,0.581562597350484
130,"H3_k40_lam50",1.99965285706501,4.6776759389112,2.99134896420073,2.94983026945988,1.99965285706501,"0.73 -0.82 -0.25 0.14 -0.16 0.02 -0.01 0.72 0.05 -0.41",0.78098804750245,0.861778341541992,0.671520097710408,3.70794951020958,2.33915181928397,1.22539053430972,2.32719096046163,2.89586424821625,1.05261974008426,3.78961171468547,65.0376788276184,0.904108347454487,0.717745565399056,0.706792515355546,0.758670816157759
131,"H3_k40_lam50",0.972530084639012,4.84540778090741,3.13603599689797,3.22086768607335,0.972530084639012,"0.14 -0.47 0.08 0.28 -0.1 -0.28 0.12 0.04 0.59 -0.45",0.899298534182369,0.891206017026865,0.710295426570479,3.16128450129294,2.31220595125968,1.32496079470138,2.41497470825946,2.84293851814618,1.04465033436412,3.94727739282685,63.9473065904993,0.99092309199984,0.962344554871218,0.965083371423152,0.973802113902465
132,"H3_k40_lam50",4.09971591680042,4.70257398995928,3.11577311389894,3.71363024058285,4.09971591680042,"0.55 -0.35 -0.76 0.02 -0.22 0.1 1.18 -0.53 0.76 -0.89",0.910422713243652,0.940735053625061,0.695434819582633,2.59146244245089,2.42776148622447,1.3499576513232,2.40669164056857,2.35932626812516,0.978723633084655,3.89314064133554,64.049857064258,0.536523616798178,0.229846322861989,0.353626118556332,0.42317988889785
133,"H3_k40_lam50",2.77004828305798,4.68045444635978,2.90145023137903,3.05721468243849,2.77004828305798,"0.63 0.21 -0.46 -1.01 -0.32 0.05 0.73 0.6 0.08 -0.3",1.01172334284675,0.948447869933809,0.729552590431612,3.06889199041629,2.45050977216813,1.44113482394863,2.60314344449086,3.10486966337959,1.03588742286084,3.94577347871675,63.024269165303,0.782013916615955,0.467246402278099,0.505090410983434,0.573157586467211
134,"H3_k40_lam50",5.60017908935606,4.64482365854478,2.98386966963747,3.61884154914559,5.60017908935606,"0.67 0.38 -1.45 -0.71 0.54 -0.46 0.74 1.03 -0.13 -0.54",0.924175109754884,0.878935165770613,0.724620013657361,2.48670754932925,2.35646455020667,1.3250340806762,2.44941151129064,2.29815322232966,1.01401458485329,3.79472951589023,64.0597501955749,0.289933797429823,0.0601787403467042,0.136845653458113,0.186381551795205
135,"H3_k40_lam50",4.12926158861346,4.66325464874304,3.02267640657363,3.44787488004811,4.12926158861346,"0.77 0.09 -0.7 -0.45 -0.91 0.86 0.43 0.33 0.46 -0.86",0.992658950404205,0.963881871537247,0.717429411289907,2.69104436962802,2.2449952380568,1.42846648835865,2.51558009517271,2.67128927944609,0.996464544702834,4.06909245908677,63.2408890629839,0.523623012458154,0.206209554711155,0.294005751377878,0.361029377518475
136,"H3_k40_lam50",3.01705252001769,4.67156999920273,3.10872626251214,3.72768158306414,3.01705252001769,"0.53 -0.07 0.53 -0.88 -0.13 -0.26 -0.39 1.11 0.15 -0.44",0.953671633296157,0.921828772103256,0.719008647551493,2.43888067823633,2.196897874832,1.36977391774934,2.40744383690782,2.32589131982808,0.985336421093455,3.976641633064,63.1913331131028,0.736075617087199,0.454693196902416,0.587271182008717,0.650383549097416
137,"H3_k40_lam50",2.60733862786763,4.77790178121107,3.16058743198996,0.624652133429759,2.60733862786763,"0.23 0.38 -0.6 0.19 -0.27 -0.14 -0.77 0.81 0.7 -0.42",0.844515175623967,0.921050364680982,0.675819858645965,20,2.30137459498809,1.29499776857442,2.3419241568676,16.8903035124793,0.995293947397827,3.99802979524898,64.8007090783278,0.821365246751009,0.579076462330704,9.66742883765637e-05,0.000283940755349321
138,"H3_k40_lam50",5.52524606509544,4.64461205765549,2.75681854125923,2.68151671254345,5.52524606509544,"1.47 -0.3 -0.52 -0.96 -0.76 0.09 0.72 0.93 0.06 -0.33",0.829834676278533,0.865899430379388,0.691911617021053,3.96052523318005,2.26426300781739,1.26667746694661,2.49894460533923,3.28658117476892,1.07391296806076,4.03223981658976,64.5784852082774,0.2995068205665,0.0435670296934514,0.0386773440369603,0.0613372892902555
139,"H3_k40_lam50",7.18163014127893,4.70203445530308,3.236848569282,3.92869312492142,7.18163014127893,"0.35 -0.31 -1.02 0.1 0.74 -1.03 1.22 -0.01 1.02 -1.33",0.862326710258404,0.926277688152706,0.681389000741292,2.45545873953762,2.25870403961597,1.30261531054706,2.32520876835005,2.11740765704073,0.958878063644727,4.15614452237251,64.1041575481483,0.142564828593462,0.0243060070329315,0.070912401839706,0.104124388669666
140,"H3_k40_lam50",3.06055104877792,4.77484574242747,2.96148232132029,3.17465974595478,3.06055104877792,"1.01 0.24 -0.69 -0.07 -0.81 -0.45 0.38 0.52 0.48 -0.1",1.03044157938892,0.930697420278194,0.742111242612917,2.91541029620748,2.27552544533753,1.44265712947281,2.63076500939263,3.00415999019074,1.03731732338476,3.90218719379277,62.8538194224681,0.741144370229354,0.406603722720982,0.458204270432541,0.528069969682155
141,"H3_k40_lam50",5.36961629528863,4.74433030119203,3.15165154302445,3.46229457778641,5.36961629528863,"0.41 0.73 -1 0.09 -0.35 -1.05 0.99 0.85 0.22 -0.83",1.01371610778808,0.9601364257714,0.72603356492852,2.69427441009166,2.27854358955763,1.44354878944873,2.44704217064656,2.73122936831113,1.00281135366914,4.03878465487916,62.4500280398846,0.336263670916191,0.0939193142871116,0.136761365568233,0.185905489047676
142,"H3_k40_lam50",5.93977437921891,4.66148591156046,3.03269937996956,3.35095012490916,5.93977437921891,"0.67 -0.19 -0.76 0.1 -1 0.05 1.22 0.95 0 -1.2",0.847405066506648,0.899953448346759,0.685532007638374,3.01091167035745,2.26223928627824,1.28860553053765,2.35906237520077,2.5514618042649,1.01817847549923,4.03765030795236,64.2953749390394,0.251292306423241,0.048378390150926,0.0791622180536817,0.11564204559741
143,"H3_k40_lam50",2.24090389106986,4.76350786619781,2.99261524299965,0.510414768468983,2.24090389106986,"0.66 -0.35 -0.23 -0.32 -0.44 0.68 0.4 -0.54 0.57 -0.3",1.08036788000354,0.962885867865599,0.746530680005005,20,2.40027247320345,1.49840294362034,2.62292722058524,21.6073576000708,1.02719269643361,3.89260551749354,62.0398608283062,0.876140957396054,0.646257378910299,7.99867749869954e-05,0.000227097917801289
144,"H3_k40_lam50",1.0555788015277,4.75716964367449,3.09095697784868,2.88767053685707,1.0555788015277,"0.48 -0.13 -0.24 0.11 -0.57 -0.08 0.63 -0.01 -0.05 0.02",0.811392303986418,0.901524897019593,0.668973794740444,3.85759867182304,2.29680164414533,1.27159721994579,2.35780347557247,3.13002587418544,1.04240526994812,4.17791484229633,64.5328017182869,0.987314811579061,0.949818879816732,0.938255211928132,0.952901556869128
145,"H3_k40_lam50",3.68237288770048,4.64420844312751,2.95541692874571,2.85646650135306,3.68237288770048,"0.67 0.03 -0.08 -1.07 -0.42 -0.15 1.04 0.69 -0.02 -0.6",0.89634540963918,0.90381563924745,0.704166397369791,3.52263690604367,2.23442501345008,1.33433135422132,2.47168757793286,3.1574994205578,1.05563866788635,4.153219557119,63.8218455735204,0.605507806896205,0.266857469378805,0.243669900891039,0.307677312656545
146,"H3_k40_lam50",4.23314897678189,4.66351446177187,3.08577145059033,3.57911143689482,4.23314897678189,"0.62 0.08 -0.38 -1.05 0.29 -0.58 0.84 1.02 -0.14 -0.63",0.839037542543548,0.916096800357895,0.675410558652971,2.79797872703744,2.31857980291589,1.28650169091364,2.34964991326337,2.34760919522262,0.987245674609921,3.93791482843749,64.5142835723253,0.506769633547272,0.203304991782055,0.303458576334249,0.371569282503695
147,"H3_k40_lam50",4.04985393675297,4.81629768370987,3.31393559022748,3.97304246432857,4.04985393675297,"0.53 -0.7 -0.46 0.07 -0.54 0.53 0.41 1.22 -0.69 -0.59",0.959606109907966,0.933174942194733,0.716911064670801,2.3483688252218,2.30613804679551,1.37720779633751,2.42073118325212,2.25350907300023,0.967623948575614,3.897704012587,63.0682902539991,0.563093042711095,0.280530789601053,0.414070469764259,0.484096833514036
148,"H3_k40_lam50",6.64780899192515,4.70878812192596,3.05948448185437,3.59048973830882,6.64780899192515,"0.93 -0.04 -0.53 -1.14 -0.65 0.21 1.39 0.89 -0.13 -1",0.937491214857519,0.927225790028088,0.710988690309544,2.64168541278433,2.44459228260584,1.36563191440461,2.47010499635431,2.47655686690257,1.00287441462781,3.94227313990336,63.7484213440379,0.186171545061381,0.0274788548639147,0.0666222285100654,0.0987684774967718
149,"H3_k40_lam50",2.6408670595589,4.84056991431684,3.04852923435498,3.02783333981644,2.6408670595589,"0.51 -0.01 -0.51 -0.1 0.13 -0.73 0.74 0.49 0.26 -0.84",1.01526186317106,0.92952732779992,0.737562690715669,3.13504565293902,2.21438498836455,1.43361984948321,2.56190460664346,3.18289229072921,1.05129718078791,3.93466992986394,63.3618328329763,0.820078656855865,0.542028552743318,0.534452468832534,0.601221716859328
150,"H3_k40_lam50",5.94035489487894,4.91517208576116,3.23360849100665,3.51675752095109,5.94035489487894,"1.02 -0.29 -0.61 0.76 -1.6 0.13 0.19 0.67 0.6 -0.67",0.765876403459792,0.876166244609236,0.658130230387917,3.23649426555043,2.31715021058391,1.21715301616257,2.28836029842349,2.478754587918,1.01744046879094,3.72879537782008,65.0383362840394,0.288543712350777,0.0659726155187524,0.0969662593447755,0.138264628167408
151,"H3_k40_lam50",3.1783832028036,4.82535871123811,3.19389553513664,3.42474720314356,3.1783832028036,"0.6 -0.63 -0.55 -0.42 0.67 0.33 -0.28 0.9 -0.07 -0.71",0.828560344949344,0.909670433851104,0.673378750458703,3.0938246602089,2.28663496314475,1.28044034557394,2.36134404150303,2.56342042767547,1.00964423231565,4.15480397875682,64.5028610805024,0.727704676474484,0.435836964018673,0.489224949752974,0.55858295947508
152,"H3_k40_lam50",4.0412580024571,4.77173475264549,3.08547472951694,3.65649422791043,4.0412580024571,"-0.52 -0.36 -0.52 -0.03 1.07 0.24 0.99 0.01 -0.65 -0.88",0.732423792088337,0.843329091489603,0.655716794743147,3.00034872931233,2.25678535245492,1.16942944204443,2.21352190665134,2.19752679391036,1.01040629641701,3.65952826814369,65.2531072450307,0.558443055898296,0.232997379756044,0.353492550896127,0.423460769789969
