"rep","cell","dep","rel","grouping","prev","hl","edge"
175,"k25_prev50","null",0,"pc1",0.4825,0.0743010452374263,0.727666451204969
176,"k25_prev50","null",0,"fitted",0.4775,0.0828625997973065,0.861833391491266
176,"k25_prev50","null",0,"pc1",0.4775,0.842307939663224,0.36103097867065
177,"k25_prev50","null",0,"fitted",0.515,0.413322665615465,0.864645139012143
177,"k25_prev50","null",0,"pc1",0.515,0.765836656782324,0.97896995995732
178,"k25_prev50","null",0,"fitted",0.4825,0.585066501429224,0.330525217260143
178,"k25_prev50","null",0,"pc1",0.4825,0.68226955625274,0.768865681469974
179,"k25_prev50","null",0,"fitted",0.505,0.746212929601609,0.221695433637076
179,"k25_prev50","null",0,"pc1",0.505,0.411176740216719,0.361846592545678
180,"k25_prev50","null",0,"fitted",0.5125,0.875165137007644,0.696519997134126
180,"k25_prev50","null",0,"pc1",0.5125,0.903203159629654,0.830023915886324
181,"k25_prev50","null",0,"fitted",0.5025,0.608691885261511,0.993801771398611
181,"k25_prev50","null",0,"pc1",0.5025,0.715784253557587,0.37430035772261
182,"k25_prev50","null",0,"fitted",0.51,0.170337990939014,0.603427946531705
182,"k25_prev50","null",0,"pc1",0.51,0.237229219643689,0.125588822825556
183,"k25_prev50","null",0,"fitted",0.535,0.808288971495838,0.373163432947902
183,"k25_prev50","null",0,"pc1",0.535,0.84802375224843,0.182032942773804
184,"k25_prev50","null",0,"fitted",0.51,0.375253326648573,0.745224788903198
184,"k25_prev50","null",0,"pc1",0.51,0.988871206193933,0.977831231438005
185,"k25_prev50","null",0,"fitted",0.475,0.8966727577508,0.703986491180849
185,"k25_prev50","null",0,"pc1",0.475,0.744974831679985,0.523724380236698
186,"k25_prev50","null",0,"fitted",0.505,0.924316832360108,0.592607004232092
186,"k25_prev50","null",0,"pc1",0.505,0.75039593212544,0.496429242205862
187,"k25_prev50","null",0,"fitted",0.5,0.779659588407346,0.715581131717928
187,"k25_prev50","null",0,"pc1",0.5,0.361904490309228,0.32835888607757
188,"k25_prev50","null",0,"fitted",0.4775,0.683698555451913,0.846113928406054
188,"k25_prev50","null",0,"pc1",0.4775,0.203775498370555,0.327226522543599
189,"k25_prev50","null",0,"fitted",0.525,0.802220097591297,0.440809127145255
189,"k25_prev50","null",0,"pc1",0.525,0.421110888837881,0.958558747007928
190,"k25_prev50","null",0,"fitted",0.4875,0.0720966473244911,0.00622483235730675
190,"k25_prev50","null",0,"pc1",0.4875,0.755056337469472,0.63571101911156
191,"k25_prev50","null",0,"fitted",0.5075,0.41014935195904,0.483759011657104
191,"k25_prev50","null",0,"pc1",0.5075,0.551802511373998,0.833865758671873
192,"k25_prev50","null",0,"fitted",0.525,0.26825148488078,0.136250174325948
192,"k25_prev50","null",0,"pc1",0.525,0.162666154652561,0.163611883200921
193,"k25_prev50","null",0,"fitted",0.495,0.731306251555826,0.686757421481579
193,"k25_prev50","null",0,"pc1",0.495,0.0108598348044987,0.359443410328229
194,"k25_prev50","null",0,"fitted",0.495,0.607304235221854,0.419287119446191
194,"k25_prev50","null",0,"pc1",0.495,0.54599763520078,0.0925420445255918
195,"k25_prev50","null",0,"fitted",0.5275,0.723247571610427,0.891805895678904
195,"k25_prev50","null",0,"pc1",0.5275,0.949076944026679,0.405744481585607
196,"k25_prev50","null",0,"fitted",0.4875,0.801072051771357,0.367228896911416
196,"k25_prev50","null",0,"pc1",0.4875,0.99182098667069,0.488323055029494
197,"k25_prev50","null",0,"fitted",0.485,0.582154187483833,0.929212540235469
197,"k25_prev50","null",0,"pc1",0.485,0.951084535168131,0.145601600597599
198,"k25_prev50","null",0,"fitted",0.5425,0.439526011965419,0.935984073340413
198,"k25_prev50","null",0,"pc1",0.5425,0.541480563472358,0.967124838976824
199,"k25_prev50","null",0,"fitted",0.4775,0.610834113149529,0.0671224556630391
199,"k25_prev50","null",0,"pc1",0.4775,0.5732535503236,0.778639388214195
200,"k25_prev50","null",0,"fitted",0.5075,0.0500792397502789,0.173856692081746
200,"k25_prev50","null",0,"pc1",0.5075,0.412734094353459,0.256748922443403
201,"k25_prev50","null",0,"fitted",0.4975,0.960835729528056,0.68376537974667
201,"k25_prev50","null",0,"pc1",0.4975,0.205488018498529,0.568263368997536
202,"k25_prev50","null",0,"fitted",0.475,0.171185744569491,0.831432642323916
202,"k25_prev50","null",0,"pc1",0.475,0.58324772588347,0.220784419633499
203,"k25_prev50","null",0,"fitted",0.49,0.238234076969553,0.20766099738638
203,"k25_prev50","null",0,"pc1",0.49,0.195736687877762,0.194925095002339
204,"k25_prev50","null",0,"fitted",0.49,0.280538174863686,0.635547493999638
204,"k25_prev50","null",0,"pc1",0.49,0.0657282616331906,0.135386355917207
205,"k25_prev50","null",0,"fitted",0.5275,0.496094631026043,0.145335162512113
205,"k25_prev50","null",0,"pc1",0.5275,0.671327754917389,0.874600540688732
206,"k25_prev50","null",0,"fitted",0.495,0.625159346748808,0.19614379582817
206,"k25_prev50","null",0,"pc1",0.495,0.986520004000553,0.312330454354593
207,"k25_prev50","null",0,"fitted",0.48,0.864313052346529,0.247000205666731
207,"k25_prev50","null",0,"pc1",0.48,0.347196154413656,0.90318978152092
208,"k25_prev50","null",0,"fitted",0.495,0.571754911023965,0.230661522419098
208,"k25_prev50","null",0,"pc1",0.495,0.623981088630472,0.682583915909384
209,"k25_prev50","null",0,"fitted",0.5025,0.0280387959551942,0.0624473498350528
209,"k25_prev50","null",0,"pc1",0.5025,0.0879570712958788,0.56779784505905
210,"k25_prev50","null",0,"fitted",0.5075,0.287390936574301,0.0250335758947413
210,"k25_prev50","null",0,"pc1",0.5075,0.671630794946393,0.239456767096644
211,"k25_prev50","null",0,"fitted",0.4625,0.386646977040403,0.165709873323454
211,"k25_prev50","null",0,"pc1",0.4625,0.888380297495344,0.898237648145401
212,"k25_prev50","null",0,"fitted",0.495,0.705558188155535,0.482655743807037
212,"k25_prev50","null",0,"pc1",0.495,0.547530981635459,0.895051540009738
213,"k25_prev50","null",0,"fitted",0.4975,0.81503359402704,0.668919424704727
213,"k25_prev50","null",0,"pc1",0.4975,0.159805842352238,0.0132906768286163
214,"k25_prev50","null",0,"fitted",0.5075,0.180802202732816,0.656382076096449
214,"k25_prev50","null",0,"pc1",0.5075,0.0817062506983999,0.917608605491373
215,"k25_prev50","null",0,"fitted",0.5075,0.366472211872384,0.116571615199019
215,"k25_prev50","null",0,"pc1",0.5075,0.96616423223542,0.732373214968997
216,"k25_prev50","null",0,"fitted",0.4775,0.447483000021988,0.803039732600919
216,"k25_prev50","null",0,"pc1",0.4775,0.752819432370275,0.919710357163674
217,"k25_prev50","null",0,"fitted",0.4975,0.778367053211229,0.41533889496542
217,"k25_prev50","null",0,"pc1",0.4975,0.408435086407032,0.0828495395237726
218,"k25_prev50","null",0,"fitted",0.51,0.331092279774837,0.69961678843052
218,"k25_prev50","null",0,"pc1",0.51,0.25412378144584,0.165345221464526
219,"k25_prev50","null",0,"fitted",0.5175,0.695662547361052,0.951758332563417
219,"k25_prev50","null",0,"pc1",0.5175,0.937889329840134,0.737753351324306
220,"k25_prev50","null",0,"fitted",0.4675,0.47021301157669,0.56203611002821
220,"k25_prev50","null",0,"pc1",0.4675,0.839166560111822,0.748416798363724
221,"k25_prev50","null",0,"fitted",0.5175,0.925050365225796,0.476340942001587
221,"k25_prev50","null",0,"pc1",0.5175,0.4398591302097,0.0588573975245922
222,"k25_prev50","null",0,"fitted",0.4875,0.338024687031198,0.661174941499067
222,"k25_prev50","null",0,"pc1",0.4875,0.645946345937313,0.765229298662314
223,"k25_prev50","null",0,"fitted",0.5025,0.785158733259486,0.851630554392203
223,"k25_prev50","null",0,"pc1",0.5025,0.91119809744759,0.871111268557102
224,"k25_prev50","null",0,"fitted",0.47,0.812963574634263,0.88013330090869
224,"k25_prev50","null",0,"pc1",0.47,0.861238651865699,0.855565405561479
225,"k25_prev50","null",0,"fitted",0.52,0.255346249461538,0.729302540801484
225,"k25_prev50","null",0,"pc1",0.52,0.900177007489526,0.426214141388491
226,"k25_prev50","null",0,"fitted",0.455,0.49351214502518,0.528999601503645
226,"k25_prev50","null",0,"pc1",0.455,0.994434043419584,0.592424247124352
227,"k25_prev50","null",0,"fitted",0.5025,0.652657001300935,0.77179461106983
227,"k25_prev50","null",0,"pc1",0.5025,0.682607641706196,0.229131831650906
228,"k25_prev50","null",0,"fitted",0.4875,0.289740972610639,0.413115784752875
228,"k25_prev50","null",0,"pc1",0.4875,0.477983045389584,0.901173076467955
229,"k25_prev50","null",0,"fitted",0.505,0.379632129450468,0.795470260920874
229,"k25_prev50","null",0,"pc1",0.505,0.82019234550075,0.279312520882164
230,"k25_prev50","null",0,"fitted",0.5025,0.049956545488962,0.0958482376700805
230,"k25_prev50","null",0,"pc1",0.5025,0.491210837551775,0.43036787649964
231,"k25_prev50","null",0,"fitted",0.5,0.0261880131205836,0.606796632848706
231,"k25_prev50","null",0,"pc1",0.5,0.761141902880166,0.980455306474338
232,"k25_prev50","null",0,"fitted",0.52,0.270183379184307,0.895234162112853
232,"k25_prev50","null",0,"pc1",0.52,0.551716720941998,0.274631514531647
233,"k25_prev50","null",0,"fitted",0.4725,0.53179003042555,0.411039397634554
233,"k25_prev50","null",0,"pc1",0.4725,0.480157542197333,0.043551090835415
234,"k25_prev50","null",0,"fitted",0.485,0.827143183597821,0.891025491905348
234,"k25_prev50","null",0,"pc1",0.485,0.431873970705019,0.885929324911015
235,"k25_prev50","null",0,"fitted",0.52,0.7587175694705,0.903614492825614
235,"k25_prev50","null",0,"pc1",0.52,0.532403345942703,0.230728590126865
236,"k25_prev50","null",0,"fitted",0.5125,0.207731579240013,0.651977160129984
236,"k25_prev50","null",0,"pc1",0.5125,0.13564007238319,0.715533947073905
237,"k25_prev50","null",0,"fitted",0.475,0.516599036826277,0.86766598734928
237,"k25_prev50","null",0,"pc1",0.475,0.318440447403748,0.241328837203069
238,"k25_prev50","null",0,"fitted",0.51,0.105855015160158,0.208474924647323
238,"k25_prev50","null",0,"pc1",0.51,0.121630080699821,0.0662367022679675
239,"k25_prev50","null",0,"fitted",0.495,0.80721228529463,0.581636507648033
239,"k25_prev50","null",0,"pc1",0.495,0.174651729993516,0.764832842171715
240,"k25_prev50","null",0,"fitted",0.51,0.460883712568997,0.3317590537696
240,"k25_prev50","null",0,"pc1",0.51,0.375024957178381,0.735856969275859
241,"k25_prev50","null",0,"fitted",0.4975,0.184848920791821,0.920791143713881
241,"k25_prev50","null",0,"pc1",0.4975,0.50071385488255,0.848735219922487
242,"k25_prev50","null",0,"fitted",0.515,0.315813899074781,0.451743209458536
242,"k25_prev50","null",0,"pc1",0.515,0.855514682346264,0.389875096641641
243,"k25_prev50","null",0,"fitted",0.465,0.706421629549654,0.381604714506991
243,"k25_prev50","null",0,"pc1",0.465,0.87574554284508,0.835168015872827
244,"k25_prev50","null",0,"fitted",0.4875,0.557799658838683,0.170851475867851
244,"k25_prev50","null",0,"pc1",0.4875,0.225861797819467,0.713616605773388
245,"k25_prev50","null",0,"fitted",0.5175,0.828003240743194,0.864939343495421
245,"k25_prev50","null",0,"pc1",0.5175,0.740795161968539,0.762685406869372
246,"k25_prev50","null",0,"fitted",0.5125,0.334938465535962,0.426078605905232
246,"k25_prev50","null",0,"pc1",0.5125,0.749528833502211,0.446659476294485
247,"k25_prev50","null",0,"fitted",0.51,0.166641457512724,0.501244841607844
247,"k25_prev50","null",0,"pc1",0.51,0.199405662044542,0.805834907040487
248,"k25_prev50","null",0,"fitted",0.4825,0.141130336226972,0.793145435260904
248,"k25_prev50","null",0,"pc1",0.4825,0.485515149640369,0.459941244551234
249,"k25_prev50","null",0,"fitted",0.4925,0.0156165730741857,0.0546971124023222
249,"k25_prev50","null",0,"pc1",0.4925,0.298366963229975,0.94165687144248
250,"k25_prev50","null",0,"fitted",0.495,0.0716443670681867,0.0103250878899864
250,"k25_prev50","null",0,"pc1",0.495,0.256366098265038,0.173950083961762
251,"k25_prev50","null",0,"fitted",0.51,0.471194977637805,0.210351204034653
251,"k25_prev50","null",0,"pc1",0.51,0.374150144624558,0.56616915568589
252,"k25_prev50","null",0,"fitted",0.5,0.99584059484771,0.898668884160601
252,"k25_prev50","null",0,"pc1",0.5,0.779648300635416,0.793921452600813
253,"k25_prev50","null",0,"fitted",0.4875,0.422876741266929,0.638376892069016
253,"k25_prev50","null",0,"pc1",0.4875,0.787071898917472,0.891801388556596
254,"k25_prev50","null",0,"fitted",0.52,0.317209693692899,0.78440007925351
254,"k25_prev50","null",0,"pc1",0.52,0.987537692488669,0.63705965036495
255,"k25_prev50","null",0,"fitted",0.4775,0.961164098878512,0.384436423452242
255,"k25_prev50","null",0,"pc1",0.4775,0.746695177360159,0.505989880146536
256,"k25_prev50","null",0,"fitted",0.4975,0.715687783636189,0.670765034785784
256,"k25_prev50","null",0,"pc1",0.4975,0.317439752816608,0.849046911737339
257,"k25_prev50","null",0,"fitted",0.47,0.842153463003351,0.17886647002944
257,"k25_prev50","null",0,"pc1",0.47,0.875911133310027,0.444537826781677
258,"k25_prev50","null",0,"fitted",0.51,0.276423659197351,0.221867977507851
258,"k25_prev50","null",0,"pc1",0.51,0.941874913681085,0.641090542617666
259,"k25_prev50","null",0,"fitted",0.5025,0.917458468914029,0.732759105685624
259,"k25_prev50","null",0,"pc1",0.5025,0.890175664743258,0.947395503250718
260,"k25_prev50","null",0,"fitted",0.5325,0.220776062487927,0.832361220114165
260,"k25_prev50","null",0,"pc1",0.5325,0.892601157069347,0.819032048399073
261,"k25_prev50","null",0,"fitted",0.495,0.551908124255546,0.606705792844398
261,"k25_prev50","null",0,"pc1",0.495,0.125351399906358,0.925808160423449
262,"k25_prev50","null",0,"fitted",0.5175,0.393105767730293,0.623072208263398
262,"k25_prev50","null",0,"pc1",0.5175,0.184975828794499,0.270156604684663
263,"k25_prev50","null",0,"fitted",0.4875,0.180469768845503,0.119871649469835
263,"k25_prev50","null",0,"pc1",0.4875,0.148854163252572,0.0246329058213525
264,"k25_prev50","null",0,"fitted",0.4825,0.700900938193367,0.489111024950285
264,"k25_prev50","null",0,"pc1",0.4825,0.508512182273403,0.596041992309844
265,"k25_prev50","null",0,"fitted",0.465,0.252993600453945,0.0915973612787209
265,"k25_prev50","null",0,"pc1",0.465,0.270111179413459,0.936142112861849
266,"k25_prev50","null",0,"fitted",0.5325,0.477908774897171,0.639752686432179
266,"k25_prev50","null",0,"pc1",0.5325,0.196744253291658,0.748429035094702
267,"k25_prev50","null",0,"fitted",0.4975,0.918034814082759,0.569612169447448
267,"k25_prev50","null",0,"pc1",0.4975,0.40411399079791,0.247362866022338
268,"k25_prev50","null",0,"fitted",0.505,0.396213752004996,0.609665020707847
268,"k25_prev50","null",0,"pc1",0.505,0.724029662107431,0.429780410823303
269,"k25_prev50","null",0,"fitted",0.4875,0.524155393633723,0.590228772400196
269,"k25_prev50","null",0,"pc1",0.4875,0.889918857090863,0.813354643958227
270,"k25_prev50","null",0,"fitted",0.5,0.176320830119035,0.172748587457057
270,"k25_prev50","null",0,"pc1",0.5,0.493764188400422,0.372896487553014
271,"k25_prev50","null",0,"fitted",0.51,0.154275791520254,0.0110300755151809
271,"k25_prev50","null",0,"pc1",0.51,0.119530986415631,0.0289948477475184
272,"k25_prev50","null",0,"fitted",0.5,0.797421362402464,0.624039468592191
272,"k25_prev50","null",0,"pc1",0.5,0.747654616695152,0.156057225915592
273,"k25_prev50","null",0,"fitted",0.475,0.738905714488237,0.284498717172082
273,"k25_prev50","null",0,"pc1",0.475,0.494186348042197,0.065450553853152
274,"k25_prev50","null",0,"fitted",0.4875,0.765600993547846,0.45398195346095
274,"k25_prev50","null",0,"pc1",0.4875,0.241181591635069,0.111986430454278
275,"k25_prev50","null",0,"fitted",0.4675,0.284917313584996,0.622045332773581
275,"k25_prev50","null",0,"pc1",0.4675,0.881386699427023,0.61489805498636
276,"k25_prev50","null",0,"fitted",0.5075,0.429194346824463,0.68579642353971
276,"k25_prev50","null",0,"pc1",0.5075,0.609338566438469,0.47588903125457
277,"k25_prev50","null",0,"fitted",0.505,0.0779540332803506,0.0638905379633052
277,"k25_prev50","null",0,"pc1",0.505,0.903646111298793,0.678782316864582
278,"k25_prev50","null",0,"fitted",0.505,0.120017912952531,0.32654544652629
278,"k25_prev50","null",0,"pc1",0.505,0.144809874784479,0.257680202197934
279,"k25_prev50","null",0,"fitted",0.5,0.289843598195118,0.372893959682407
279,"k25_prev50","null",0,"pc1",0.5,0.671545676866145,0.824525835239896
280,"k25_prev50","null",0,"fitted",0.48,0.738089696320586,0.318639100049107
280,"k25_prev50","null",0,"pc1",0.48,0.0316733296368916,0.146773753223021
281,"k25_prev50","null",0,"fitted",0.5175,0.960473070914037,0.684695607306697
281,"k25_prev50","null",0,"pc1",0.5175,0.532772789003642,0.248719173331983
282,"k25_prev50","null",0,"fitted",0.48,0.489173537316699,0.465226468806838
282,"k25_prev50","null",0,"pc1",0.48,0.535406897120246,0.925182979978993
283,"k25_prev50","null",0,"fitted",0.4925,0.822611209760232,0.717844646857425
283,"k25_prev50","null",0,"pc1",0.4925,0.148441543860304,0.828236622342651
284,"k25_prev50","null",0,"fitted",0.4775,0.755480530291461,0.652378094341677
284,"k25_prev50","null",0,"pc1",0.4775,0.995283146960013,0.401170791019847
285,"k25_prev50","null",0,"fitted",0.47,0.152890639701102,0.255257066790418
285,"k25_prev50","null",0,"pc1",0.47,0.300335048237761,0.355435741125566
286,"k25_prev50","null",0,"fitted",0.545,0.598562167951186,0.540298833263502
286,"k25_prev50","null",0,"pc1",0.545,0.416163770108931,0.634706387316807
287,"k25_prev50","null",0,"fitted",0.485,0.402793898131918,0.563354873078716
287,"k25_prev50","null",0,"pc1",0.485,0.817485122258434,0.219181432621173
288,"k25_prev50","null",0,"fitted",0.485,0.441836531379049,0.158218014943156
288,"k25_prev50","null",0,"pc1",0.485,0.379445333850058,0.886580292762223
289,"k25_prev50","null",0,"fitted",0.48,0.861998077552341,0.522847606818918
289,"k25_prev50","null",0,"pc1",0.48,0.605175040066987,0.587108566324271
290,"k25_prev50","null",0,"fitted",0.49,0.166109705567508,0.644929538798657
290,"k25_prev50","null",0,"pc1",0.49,0.712384490815071,0.230646886334758
291,"k25_prev50","null",0,"fitted",0.46,0.29243505990076,0.564423085820764
291,"k25_prev50","null",0,"pc1",0.46,0.225047379104613,0.386051396950404
292,"k25_prev50","null",0,"fitted",0.485,0.179854530385354,0.122499851746596
292,"k25_prev50","null",0,"pc1",0.485,0.237942537322332,0.220017722528647
293,"k25_prev50","null",0,"fitted",0.5225,0.872213697341107,0.369479473247881
293,"k25_prev50","null",0,"pc1",0.5225,0.31576195591486,0.218346541502975
294,"k25_prev50","null",0,"fitted",0.5,0.669279821390164,0.798077512830805
294,"k25_prev50","null",0,"pc1",0.5,0.123145252456406,0.955211400626378
295,"k25_prev50","null",0,"fitted",0.4825,0.0978269774355428,0.206244990724956
295,"k25_prev50","null",0,"pc1",0.4825,0.279899215973422,0.0432254343745873
296,"k25_prev50","null",0,"fitted",0.4775,0.65693412326304,0.268494533599753
296,"k25_prev50","null",0,"pc1",0.4775,0.540748813785011,0.322007880353737
297,"k25_prev50","null",0,"fitted",0.5,0.579950660986247,0.862915959836017
297,"k25_prev50","null",0,"pc1",0.5,0.909506070514274,0.445961660130162
298,"k25_prev50","null",0,"fitted",0.505,0.644428304606608,0.869185133450244
298,"k25_prev50","null",0,"pc1",0.505,0.610506283274326,0.828496543921847
299,"k25_prev50","null",0,"fitted",0.4875,0.218523653524083,0.304126266106161
