"rep","cell","dep","rel","deg","rho_hat","cf_hl","cf_ad","cf_e3","pp_hl","pp_edge"
232,"B_p160","offindex",1.5,1,0.321072334340829,0.8822218721533,0.757228133713085,0.756846500576535,0.826666666666667,0.716666666666667
233,"B_p160","offindex",1.5,1,0.575221394997744,0.953527327477688,0.230106474492833,0.743187600819624,0.94,0.703333333333333
234,"B_p160","offindex",1.5,1,0.43301354080796,0.129554370065641,0.0492796831379132,0.728643195263506,0.0366666666666667,0.616666666666667
235,"B_p160","offindex",1.5,1,0.5660181620888,0.59355468932702,0.255147159731106,0.564527371677634,0.473333333333333,0.48
236,"B_p160","offindex",1.5,2,0.682903621378471,0.690701362420322,0.471837927079213,0.563640559538927,0.63,0.543333333333333
237,"B_p160","offindex",1.5,1,0.65521758129982,0.954370903003036,0.0150730898611788,0.789281200481456,0.916666666666667,0.76
238,"B_p160","offindex",1.5,1,0.453732236738385,0.193189202708908,0.98004102725395,0.165271017410141,0.0933333333333333,0.0833333333333333
239,"B_p160","offindex",1.5,1,0.504299493461688,0.628007446210429,0.0157054657856079,0.458138385364897,0.58,0.42
240,"B_p160","offindex",1.5,1,0.505302503940177,0.869664410783414,0.142901313998593,0.860663969813537,0.816666666666667,0.796666666666667
241,"B_p160","offindex",1.5,1,0.632920280442532,0.259491369811448,0.275044761400268,0.691659400065808,0.173333333333333,0.683333333333333
242,"B_p160","offindex",1.5,1,0.612870623853999,0.0723582947791599,0.404036549057646,0.0143563068692052,0.0433333333333333,0.0133333333333333
243,"B_p160","offindex",1.5,1,0.570873479310119,0.0278578855593097,0.356116215312279,0.0162160992842286,0.00333333333333333,0.00333333333333333
244,"B_p160","offindex",1.5,1,0.454373697722023,0.240257934417273,0.337558287602546,0.209250470294918,0.146666666666667,0.146666666666667
245,"B_p160","offindex",1.5,2,0.712684249128156,0.498247402454261,0.258724514111039,0.349758414211655,0.51,0.406666666666667
246,"B_p160","offindex",1.5,2,0.686828670929792,0.575240429182185,0.682794245640815,0.352961695232146,0.446666666666667,0.23
247,"B_p160","offindex",1.5,1,0.409833771539291,0.855579692792532,0.559206912263072,0.341811522264486,0.743333333333333,0.216666666666667
248,"B_p160","offindex",1.5,1,0.660529690449354,0.243781252620004,0.300077536474502,0.462907054028539,0.143333333333333,0.336666666666667
249,"B_p160","offindex",1.5,1,0.648884793682586,0.345310525059755,0.0188412920019234,0.459382886580307,0.25,0.286666666666667
250,"B_p160","offindex",1.5,2,0.701748167922587,0.942189950807284,0.411724704257364,0.607929247468134,0.896666666666667,0.543333333333333
251,"B_p160","offindex",1.5,1,0.418275864234688,0.991004837432535,0.123288936468512,0.978781441510922,0.976666666666667,0.96
252,"B_p160","offindex",1.5,1,0.264506413566972,0.813585505156461,0.667068349915936,0.676737567501653,0.786666666666667,0.733333333333333
253,"B_p160","offindex",1.5,1,0.570069228705718,0.158609710128085,0.167471269449506,0.449587289135928,0.0566666666666667,0.363333333333333
