"rep","cell","dep","rel","unc_hl","calslope","spieg","uss","cvhl","mle_ok","mle_hl","mle_edge","grp"
22,"B_p160","null",0,0,3.0153631509556e-10,2.31106904837369e-09,0,0.408565986668653,FALSE,NA,NA,0.455085035329369
23,"B_p160","null",0,0,2.85849579576475e-11,3.09242643166498e-09,0,0.572691461176113,FALSE,NA,NA,1
24,"B_p160","null",0,0,1.45758123964305e-13,4.96251103562429e-11,0,0.204049266467544,FALSE,NA,NA,0.394406557105575
25,"B_p160","null",0,0,1.0682999209762e-09,1.64596683968223e-08,0,0.365310698114959,FALSE,NA,NA,1
26,"B_p160","null",0,0,6.66958629221e-11,3.61931941205869e-09,0,0.561959309493439,FALSE,NA,NA,0.41700279201643
27,"B_p160","null",0,0,1.49039774348534e-14,1.23450465493162e-12,0,0.00767840478191046,FALSE,NA,NA,0.78895845694255
28,"B_p160","null",0,0,1.74166012504594e-10,1.0266876365812e-09,0,0.641119409309285,FALSE,NA,NA,0.0480974150855287
29,"B_p160","null",0,0,5.6824323338858e-12,9.24572689996929e-11,0,0.105738809781219,FALSE,NA,NA,0.99287049158959
30,"B_p160","null",0,0,4.61741949370402e-14,9.55589747858607e-12,0,0.0206050841724209,FALSE,NA,NA,1
31,"B_p160","null",0,0,7.43904130923563e-11,5.66658896718096e-10,0,0.68161251035855,FALSE,NA,NA,0.194912075924316
32,"B_p160","null",0,0,2.88585784302861e-10,1.19380697418993e-09,0,0.203584297108962,FALSE,NA,NA,0.349182383156168
33,"B_p160","null",0,0,4.0949922601863e-11,1.45330446536997e-09,0,0.288693831325107,FALSE,NA,NA,0.0492836761838273
34,"B_p160","null",0,0,3.17572165361661e-11,4.38493507161255e-09,0,0.37235219308472,FALSE,NA,NA,0.319036902917828
35,"B_p160","null",0,0,2.37158053405132e-12,7.81142404912107e-10,0,0.459795272884009,FALSE,NA,NA,0.452788074652634
36,"B_p160","null",0,0,7.10335953406936e-13,2.09578736360534e-11,0,0.0841872601795703,FALSE,NA,NA,0.410208552231573
37,"B_p160","null",0,0,1.63779506253613e-10,1.24935088748123e-09,0,0.0666001546136439,FALSE,NA,NA,0.109742038926202
38,"B_p160","null",0,0,3.3487379205899e-12,6.75369555655279e-11,0,0.56057621167214,FALSE,NA,NA,0.671095862109917
39,"B_p160","null",0,0,8.83079066777719e-13,4.08987584845385e-11,0,0.0117247024536512,FALSE,NA,NA,0.148174091997858
40,"B_p160","null",0,0,8.66334696410808e-11,1.93787565103988e-09,0,0.461409964788493,FALSE,NA,NA,0.0121992672703031
41,"B_p160","null",0,0,4.57920302377112e-11,3.4252746545154e-10,0,0.0137256069225072,FALSE,NA,NA,0.425092076092684
42,"B_p160","null",0,0,2.94802633160372e-11,2.61541438737211e-10,0,0.530569751165385,FALSE,NA,NA,0.0632386494940262
43,"B_p160","null",0,0,1.63817249369869e-12,3.0874911022955e-11,0,0.153470022689954,FALSE,NA,NA,0.231468389890954
44,"B_p160","null",0,0,1.1707187704305e-11,4.78810543266583e-10,0,0.508131487067554,FALSE,NA,NA,0.71664053801234
45,"B_p160","null",0,0,7.54910658782514e-09,2.0839512062703e-08,0,0.479490823332202,FALSE,NA,NA,1
46,"B_p160","null",0,0,2.1575530495753e-12,7.02492864109192e-11,0,0.0448176938603945,FALSE,NA,NA,0.723190002651319
47,"B_p160","null",0,0,2.33011355087417e-13,7.36104671942672e-12,0,0.00205563762531677,FALSE,NA,NA,1
48,"B_p160","null",0,0,1.20996585372178e-11,2.33807098922564e-10,0,0.307203042214865,FALSE,NA,NA,0.0151402855189484
49,"B_p160","null",0,0,1.89426068761925e-10,1.07220359045406e-09,0,0.301428222560781,FALSE,NA,NA,0.358770230930477
50,"B_p160","null",0,0,2.10040441054987e-14,3.46187571403154e-12,0,0.0102521810180326,FALSE,NA,NA,0.252987054422394
51,"B_p160","null",0,0,2.15111229549549e-11,1.98288799263493e-10,0,0.285717704821831,FALSE,NA,NA,0.637620801127407
52,"B_p160","null",0,0,1.22254648626226e-09,1.95799351407982e-07,0,0.35134518302285,FALSE,NA,NA,0.564231596677672
53,"B_p160","null",0,0,1.1217220010702e-12,3.21666903826967e-10,0,0.0900585379814922,FALSE,NA,NA,0.790468537509072
54,"B_p160","null",0,0,3.77765314805149e-10,1.69029688809085e-09,0,0.313517916884449,FALSE,NA,NA,0.544844325507349
55,"B_p160","null",0,0,1.29953803999108e-11,2.13425213427994e-09,0,0.827323679544243,FALSE,NA,NA,0.44024529907559
56,"B_p160","null",0,0,2.33803359097823e-12,2.44663828531311e-11,0,0.382275129079811,FALSE,NA,NA,0.222321375540433
57,"B_p160","null",0,0,9.81842658208216e-11,7.27719341783047e-10,0,0.183862812534159,FALSE,NA,NA,0.345086020762642
58,"B_p160","null",0,0,7.41819989612453e-13,3.09000697019664e-09,0,0.17365612191914,FALSE,NA,NA,0.765809002319292
