"rep","cell","kappa","hbar","sd_eh","law_obs","tr5","normD2","g_obs","nchanged","floor_est","S_dec","v2","p_none","p_kappa","p_obs","p_obs_sh","p_law"
20,"H8_n800_k25",0.25,0.0363249308835761,0.633220023710552,2.63263287880562,3.57312319660756,14.4121639388016,4.03349203086113,230,2.875,8.98231950005538,8.98231950005538,0.0103046482701856,0.0154692367563227,0.856995099942729,0.782451242422009,0.0182492869931308
21,"H8_n800_k25",0.25,0.0368528385062716,0.546411782433239,3.63908134767787,4.10086540986049,26.8698941725986,6.55224970514521,282,3.525,3.04478990161107,3.04478990161107,0.653768333280681,0.691432292448719,0.999333792152132,0.998948607534658,0.724747776546488
22,"H8_n800_k25",0.25,0.0365857547363836,0.590670229899105,3.06919059552307,3.82117786404578,14.0559413888314,3.67843159594494,230,2.875,12.5924816314081,12.5924816314081,0.000958628384687632,0.00170649771483955,0.687584213898284,0.566999717610692,0.00243682735857176
23,"H8_n800_k25",0.25,0.036540797564329,0.627524550325794,2.71259270400515,3.72888693379961,20.7577084790502,5.56673046074337,238,2.975,5.32065663190931,5.32065663190931,0.179369851427773,0.215033950342998,0.988186872879745,0.981837361111544,0.232911141049196
24,"H8_n800_k25",0.25,0.0363680564047723,0.625402698996642,2.70527032465321,3.95137046390989,20.1630814466656,5.10280714775455,232,2.9,1.17958881313226,1.17958881313226,0.966809400553636,0.972350558593215,0.999955023577489,0.999924957492028,0.974639658472641
25,"H8_n800_k25",0.25,0.0363963424039148,0.61701327030671,2.78366174961827,3.47140339897055,20.1136516992293,5.79409805993565,242,3.025,3.48693512853186,3.48693512853186,0.429212339380156,0.474628698149671,0.99694562505741,0.995014096779755,0.497547846083178
26,"H8_n800_k25",0.25,0.0364970647748601,0.612414672013476,2.84128428985273,3.8484624705605,13.305831124334,3.45744078995686,242,3.025,6.446911403687,6.446911403687,0.099321215550258,0.12517634374947,0.933868228534895,0.886841285112236,0.140634511820414
27,"H8_n800_k25",0.25,0.0368406442348042,0.536864110802816,3.76717394982781,4.1568320486357,22.7006147554499,5.46103727306,278,3.475,3.65495664294274,3.65495664294274,0.532394206287654,0.575869005824433,0.997755470307544,0.996293987153644,0.618119941328832
28,"H8_n800_k25",0.25,0.0364328226490265,0.596395702817326,2.98542809290564,3.83054099600301,14.7128865168276,3.84094218863074,254,3.175,6.93353463371708,6.93353463371708,0.0705026680411673,0.0914084286314243,0.935084242008975,0.890523883559791,0.1060486879263
29,"H8_n800_k25",0.25,0.0362290417561522,0.60842335470077,2.83655970250242,3.89288850421636,17.4171720706914,4.47409990083892,256,3.2,12.1682928839705,12.1682928839705,0.00165794632524596,0.00283634671116451,0.802032391168137,0.715952053000375,0.00372301048914658
30,"H8_n800_k25",0.25,0.0369338925605317,0.555913103685729,3.53123262090741,4.2687370167982,24.5072169855932,5.74109318263299,288,3.6,2.01708665125961,2.01708665125961,0.877041570751411,0.894667978136959,0.999821809363709,0.999699511090117,0.908571473984846
31,"H8_n800_k25",0.25,0.0369463251422421,0.521125048510567,4.02113436924444,4.12826189282966,23.9786251006498,5.80840695748931,295,3.6875,5.86782788116628,5.86782788116628,0.181249735792383,0.217243339029836,0.989851938597307,0.983723962956031,0.261834852594413
32,"H8_n800_k25",0.25,0.0360911633129448,0.661296063407426,2.38286738841145,3.46694806354325,9.01087404942229,2.59907961823146,188,2.35,2.98699092392675,2.98699092392675,0.546153273931227,0.588920831012568,0.98345847284797,0.967732962628054,0.601385625775283
33,"H8_n800_k25",0.25,0.0368420894221915,0.581033761379378,3.21644222932857,3.59855724481025,24.4382167732468,6.79111519164825,244,3.05,4.65815038525794,4.65815038525794,0.240637760551254,0.281015780009827,0.995351881357712,0.993032479656971,0.31194326086676
34,"H8_n800_k25",0.25,0.0362517824553203,0.628504927626259,2.66152986217503,3.48106653274755,14.7592947089464,4.23987722443704,254,3.175,5.13688904032119,5.13688904032119,0.160121486296417,0.193921656940648,0.97258555203635,0.950567433206117,0.210018226479254
35,"H8_n800_k25",0.25,0.0367009140898449,0.537530562777409,3.72938675986366,3.86185714813025,27.2452290459874,7.05495516818336,304,3.8,3.56105374664343,3.56105374664343,0.495853765241985,0.540361072138078,0.998827826034381,0.998097014085454,0.583224951599796
36,"H8_n800_k25",0.25,0.0365910126653775,0.580508586370381,3.17849512059536,3.78791341635785,18.5013075168235,4.88430053256415,270,3.375,5.30746163637144,5.30746163637144,0.190107415683699,0.226752231803039,0.984021145373265,0.972797255146606,0.254609957322333
37,"H8_n800_k25",0.25,0.036679491179005,0.525251050036666,3.9012405831093,3.80844214351341,16.5780534518703,4.35297500320605,282,3.525,3.89752257207014,3.89752257207014,0.414909245891301,0.460456082132562,0.992503204447252,0.985697355435562,0.509172431334154
38,"H8_n800_k25",0.25,0.0364356230869702,0.616672571662775,2.79275683877232,3.90121516169551,22.151347645687,5.67806355906292,234,2.925,4.85347355849417,4.85347355849417,0.267951822993106,0.309869581974245,0.993011372008118,0.989482073362677,0.332092257408143
39,"H8_n800_k25",0.25,0.0367226286014182,0.583547211694693,3.16814836334874,3.99465424959653,15.6362291295627,3.91428848470228,252,3.15,9.44177109885911,9.44177109885911,0.0156397532111526,0.0227950919264661,0.870552559933956,0.800750592262758,0.0292389009488259
40,"H8_n800_k25",0.25,0.0364757614144306,0.605739545849818,2.90086063389718,3.61302250876827,15.4220383602334,4.26845897660654,242,3.025,5.36544296882145,5.36544296882145,0.156652025618121,0.190075822095832,0.972517568653474,0.953075480771739,0.210578119083257
41,"H8_n800_k25",0.25,0.036379971695186,0.601075743645142,2.9305983168201,3.63212223560589,21.376976262763,5.88553327121079,252,3.15,6.91405723844986,6.91405723844986,0.0556935887239527,0.073520317780306,0.973873907016517,0.960250930026627,0.0855820799442288
42,"H8_n800_k25",0.25,0.0363029559561558,0.633668332254294,2.62572934078244,3.55739369668202,17.4697678079092,4.91083340711017,240,3,3.39044850731272,3.39044850731272,0.46983284595927,0.51473976759101,0.995796046580961,0.992783071578038,0.533600749004923
43,"H8_n800_k25",0.25,0.0366722425543816,0.584374370323093,3.1505226291236,3.78676664731707,18.411033029453,4.86194021025755,252,3.15,1.65355191147829,1.65355191147829,0.899769562041197,0.914591501825275,0.999769285025044,0.999582493108965,0.923793336949438
44,"H8_n800_k25",0.25,0.0365908964328649,0.56361084878139,3.37192104872158,4.08833232962635,18.5400434522999,4.53486702094846,268,3.35,3.16251836759044,3.16251836759044,0.625382904815573,0.664678840986364,0.997507373876938,0.995566576184671,0.694801828294403
45,"H8_n800_k25",0.25,0.0365349269897414,0.538070984079862,3.68830925719356,3.68927897222962,20.6350832433383,5.59325640556464,280,3.5,5.62747664806821,5.62747664806821,0.142480673669256,0.174284345279269,0.98553270865466,0.975957996688471,0.208454243302189
46,"H8_n800_k25",0.25,0.0368367531086095,0.514015369471298,4.10866245735858,3.9211932896758,19.620070186109,5.0035967973747,306,3.825,5.12001026903959,5.12001026903959,0.234634494224801,0.274851219271255,0.988388601939886,0.979084755835656,0.325256738654886
47,"H8_n800_k25",0.25,0.0366162184648631,0.570884114312198,3.29109979564691,3.69140690368635,13.0316890534504,3.53027704435309,256,3.2,3.13743532042872,3.13743532042872,0.557733936091281,0.600274668732195,0.992933903026266,0.98543977333726,0.631735857837428
48,"H8_n800_k25",0.25,0.0366365824058506,0.575069503563004,3.24697706668531,3.94213028203751,19.6494403715358,4.98447259875437,276,3.45,3.84762990809034,3.84762990809034,0.451560365596562,0.496803822481463,0.995685469039863,0.992478875950715,0.530107813295803
49,"H8_n800_k25",0.25,0.0366256133217005,0.568354240482686,3.32216799296721,3.93257408479267,18.6204835683392,4.73493522737306,296,3.7,4.48820331498169,4.48820331498169,0.330842866181724,0.375304448644988,0.991348279382612,0.984158634968858,0.410834837356401
50,"H8_n800_k25",0.25,0.0364930250874639,0.580387191610474,3.16281710765993,4.06108754258964,17.3131176716651,4.26317273146617,268,3.35,6.99019591790267,6.99019591790267,0.0881177647627752,0.112244954843351,0.956506692890493,0.928140314297241,0.131485821471087
51,"H8_n800_k25",0.25,0.0364783517611626,0.604682422694429,2.91142570436453,3.60000478110019,21.0941309930619,5.85947304953726,220,2.75,2.76429824302542,2.76429824302542,0.630034204421563,0.669016390399577,0.998882764859542,0.99827067285775,0.690337783809161
52,"H8_n800_k25",0.25,0.0368099052730555,0.533077794675539,3.81450511746413,3.83410523885054,34.1212487041565,8.89940327104479,332,4.15,4.75006249733222,4.75006249733222,0.270838475882423,0.31312073246335,0.998363001489908,0.997495416138135,0.358676503118808
53,"H8_n800_k25",0.25,0.0370134604466798,0.507092458264334,4.26221215854546,3.75341288658018,22.4787459785153,5.98888176115265,298,3.725,4.43097457580316,4.43097457580316,0.305721589423362,0.3494874881741,0.995159085629093,0.991727217240476,0.406194179449583
54,"H8_n800_k25",0.25,0.0368972994868597,0.522114286261331,3.99528712967624,4.00389633981304,21.6604455506812,5.40984174222966,278,3.475,12.0721417290578,12.0721417290578,0.00222103904587623,0.00373629764691363,0.87841982683707,0.82447349546409,0.00641904318064368
55,"H8_n800_k25",0.25,0.0367000744826152,0.560108920502406,3.43462162014806,4.04149715293872,19.0864099319546,4.72260877830291,262,3.275,4.92283082786782,4.92283082786782,0.282965960091103,0.325758961636548,0.989081810459203,0.981842908207571,0.363035709872566
56,"H8_n800_k25",0.25,0.0359913189100181,0.662126439585991,2.36376147496652,3.97356071254642,12.2823098168173,3.09100846956642,230,2.875,3.57705292420887,3.57705292420887,0.513889222780731,0.557827306155276,0.987671869119695,0.976637293207597,0.570271413125791
57,"H8_n800_k25",0.25,0.0368960393025457,0.558092285182624,3.49653150168878,4.00805535456805,13.8646717856396,3.45920167241149,258,3.225,6.50143255903893,6.50143255903893,0.112509205850072,0.140486744868756,0.940554421045017,0.895857431424967,0.167966955847288
58,"H8_n800_k25",0.25,0.0365998807481679,0.580511663292288,3.18000225686546,4.14567663255058,16.7254042630501,4.03442085466276,252,3.15,3.77892606061489,3.77892606061489,0.505050635110635,0.549345089577941,0.993749376626462,0.989028889044792,0.580079192536635
59,"H8_n800_k25",0.25,0.0364306060031708,0.604296212294113,2.90752216287954,3.75978114518558,16.070951196792,4.27443794630731,264,3.3,1.99901982709909,1.99901982709909,0.833414842506446,0.855924718694145,0.999261825062808,0.998539162471403,0.867689729600259
60,"H8_n800_k25",0.25,0.0368646603562498,0.554780253150288,3.53238858103231,3.93241886073465,18.6183373368533,4.73457635013352,268,3.35,2.23068455127119,2.23068455127119,0.805789791718016,0.831173430511005,0.999324219447098,0.99875974722934,0.851618338211978
1,"H3_k40_lam50",0.4,0.155603691928947,1.51867537772363,4.19923212161772,3.58423992092528,52.8725702023146,14.7514037477339,212,5.3,4.25236675583692,4.25236675583692,0.301267156992226,0.369013785829419,0.999741586598778,0.999621498288073,0.397991821154005
2,"H3_k40_lam50",0.4,0.162282086432852,1.21186422576548,7.17287439932453,3.64413146786232,57.982890986561,15.911306026666,250,6.25,4.59040652260388,4.59040652260388,0.259107090033003,0.324361006248409,0.999764145148878,0.999641872425351,0.415818384997483
3,"H3_k40_lam50",0.4,0.163314091346305,1.19050090895003,7.52744942817463,3.39967664562662,53.0685471306119,15.6098807805383,247,6.175,2.58813514407756,2.58813514407756,0.633440858258434,0.693123104720164,0.999965880188328,0.999945470615384,0.767240197178307
4,"H3_k40_lam50",0.4,0.161510186594211,1.28161853852801,6.35246480286657,3.65363877305363,62.7683834661285,17.1796905400334,248,6.2,3.66813411967303,3.66813411967303,0.42686270973584,0.497306283519007,0.999928543043963,0.999894070657977,0.571014449705733
5,"H3_k40_lam50",0.4,0.164236747009404,1.18074280357427,7.73909264621494,3.02025382394236,57.5225844913092,19.0456126684825,239,5.975,7.20383021282954,7.20383021282954,0.0156273165347618,0.0276235362806447,0.99859792986589,0.997940383486271,0.0571331849045191
6,"H3_k40_lam50",0.4,0.157446425112024,1.4311737711907,4.84106443292286,2.8609833963989,38.9311893850568,13.6076250683801,202,5.05,4.56020328015187,4.56020328015187,0.122500894694667,0.169426342770789,0.998966389397605,0.998329908399428,0.202612957429959
7,"H3_k40_lam50",0.4,0.156724867331174,1.44323113677097,4.71697998266316,3.46750226558596,43.9192630493584,12.6659652064962,220,5.5,1.11433798658815,1.11433798658815,0.956746905625657,0.967336826764884,0.999997726630897,0.999996187748478,0.972331430559681
8,"H3_k40_lam50",0.4,0.154453616770645,1.53553519630932,4.04703169178508,3.30810258750889,39.0172354717509,11.7944454380214,201,5.025,1.42295789482911,1.42295789482911,0.900538909777536,0.92270872052706,0.999989768082804,0.999982834196152,0.929723449710928
9,"H3_k40_lam50",0.4,0.15870957030238,1.4280374167628,4.94068367671277,2.98355799494317,60.1317589672479,20.1543791235716,206,5.15,10.9669619739511,10.9669619739511,0.000373693530118069,0.000975901678869739,0.994399334580992,0.992464969704474,0.00172512323329554
10,"H3_k40_lam50",0.4,0.158347560353171,1.450952233739,4.76405222518773,3.28520221571698,47.677642224685,14.5128485536102,224,5.6,2.06566359930004,2.06566359930004,0.748563119411006,0.795106821247321,0.999978637500968,0.999965655164954,0.819610145688622
11,"H3_k40_lam50",0.4,0.155196045454709,1.56180879604,3.94971322463377,2.68836736440307,43.5129933021507,16.1856574656836,189,4.725,4.66777010124183,4.66777010124183,0.0862590548622169,0.124891906183619,0.999228391305156,0.99884300377722,0.139946242150276
12,"H3_k40_lam50",0.4,0.163426101605243,1.20152789324027,7.40005791868098,3.44561345270149,52.9363008551344,15.3633893011505,234,5.85,9.07514951759858,9.07514951759858,0.0083809013553805,0.0156987395655878,0.995684309232092,0.993644198758058,0.0335153947203024
13,"H3_k40_lam50",0.4,0.162858061650516,1.20823811343266,7.26730607691383,3.33526614480539,57.6370696790558,17.2811005708868,249,6.225,1.82938365205222,1.82938365205222,0.816162387005315,0.853081388641108,0.999994332482476,0.999991108311427,0.893291289186056
14,"H3_k40_lam50",0.4,0.160985801683197,1.31223850993074,6.02018147681968,2.89443489854899,55.4131339864639,19.1447159562107,245,6.125,1.99589293025068,1.99589293025068,0.693652768772056,0.746823155863394,0.999989451536185,0.999983317290723,0.792535154978903
15,"H3_k40_lam50",0.4,0.158998526605091,1.39783228800651,5.17530626125855,3.76883268266653,58.2686109347176,15.4606521013003,229,5.725,5.87531857120761,5.87531857120761,0.134066258149771,0.18276462449184,0.999374749376463,0.999097897633823,0.22284317504952
16,"H3_k40_lam50",0.4,0.162568200740552,1.218811845166,7.11635913170263,3.40807328206228,47.6645513994943,13.9857765530944,241,6.025,6.93888199679986,6.93888199679986,0.0401005967304197,0.0636347053927988,0.997705198613925,0.996383731246805,0.106948447584129
17,"H3_k40_lam50",0.4,0.162127846940166,1.21810039509759,7.08612899342158,0.660320433736558,48.0381116429444,72.7496972509407,235,5.875,2.75298199036854,2.75298199036854,8.49219629832643e-05,0.000256704200056523,0.999917911997046,0.999863434020801,0.000913923812647655
18,"H3_k40_lam50",0.4,0.162378158418453,1.23066757600866,6.96359809032923,3.39921704465343,62.2254348964119,18.3058139798061,247,6.175,2.54999981737889,2.54999981737889,0.640238858640546,0.698961379524809,0.999982229675199,0.999973349581797,0.76405608884643
19,"H3_k40_lam50",0.4,0.160943190790324,1.2977662889484,6.15194194536119,3.59305764060509,56.9410978722609,15.8475325385183,249,6.225,2.63420638146309,2.63420638146309,0.653907813001503,0.711113518389981,0.999971069724724,0.999954995081898,0.762943170081952
20,"H3_k40_lam50",0.4,0.162181598966739,1.25561154542205,6.67348281171845,0.631875176813089,50.1213062873107,79.3215307809707,251,6.275,5.2255633776025,5.2255633776025,5.83683010257907e-08,5.97536972124502e-08,0.999117901002981,0.998554624888313,5.29349636346765e-08
21,"H3_k40_lam50",0.4,0.160801508195878,1.29550114339324,6.16260916728698,0.628784708131795,43.9956053610129,69.9692673693191,231,5.775,2.8884948510091,2.8884948510091,6.01657259899913e-05,0.000174175402094523,0.999841638993002,0.999727760178288,0.000467014612219763
22,"H3_k40_lam50",0.4,0.154757494748723,1.52436441953159,4.12273828296142,0.473146898126643,60.5135374358518,127.895876894568,190,4.75,3.54424607600907,3.54424607600907,0,4.15635075246001e-08,0.999897663362805,0.999859386339493,1.02954582859027e-07
23,"H3_k40_lam50",0.4,0.156862948350635,1.42329039705908,4.85862857683643,4.1381085894631,43.4200823814456,10.4927363414306,215,5.375,6.01075619064746,6.01075619064746,0.170680835407334,0.225570914516832,0.998185446964033,0.997184738414475,0.263331802229035
24,"H3_k40_lam50",0.4,0.159311694582991,1.32943924245415,5.74405139905664,3.51987584761068,66.6883088958453,18.9462105435093,235,5.875,5.10725995839617,5.10725995839617,0.170963603932814,0.226169993825248,0.999781692949968,0.999692804571534,0.281428186171452
25,"H3_k40_lam50",0.4,0.159887870502011,1.33391097496001,5.74694891105839,0.531532505510364,43.484574041084,81.8098114231625,212,5.3,5.51257292264643,5.51257292264643,0,0,0.998189517870416,0.997116858268497,0
26,"H3_k40_lam50",0.4,0.161468936234503,1.27632657571263,6.4019803255018,3.36213236752648,55.253036418947,16.4339265617899,250,6.25,2.74032151786996,2.74032151786996,0.584618930409319,0.64830617285219,0.999964419047154,0.999943652495989,0.711533064435728
27,"H3_k40_lam50",0.4,0.160300338347046,1.32947310902926,5.81526827299988,3.06236802399758,46.5022915019538,15.1850761037043,208,5.2,9.43149934425881,9.43149934425881,0.00216370966056467,0.00473601812662228,0.992352935002287,0.988823948145113,0.00901652908180062
28,"H3_k40_lam50",0.4,0.15606234169679,1.49299768939865,4.37056877299526,3.73430284069432,46.4328682894669,12.4341464177645,205,5.125,5.10486417417222,5.10486417417222,0.206113591680107,0.265909424382696,0.999198600404428,0.998796895388831,0.296105775722676
29,"H3_k40_lam50",0.4,0.162077376861645,1.2593110109307,6.62580710801587,3.77848164069073,61.2466848125792,16.2093376749564,248,6.2,3.95066875065899,3.95066875065899,0.394978718937743,0.465208266719723,0.999892551348539,0.999839895415026,0.545315008965481
30,"H3_k40_lam50",0.4,0.162025742803302,1.26228148575571,6.59045818591914,3.63610575262228,60.6185817476181,16.6712922757819,247,6.175,3.52055213283903,3.52055213283903,0.452963848079838,0.5225022629961,0.999930270845307,0.999895153879605,0.599098002218006
31,"H3_k40_lam50",0.4,0.159074435207645,1.38523483007012,5.2748967783414,3.29739590936959,57.3376102143472,17.3887551844841,225,5.625,2.56434559861519,2.56434559861519,0.617082204897697,0.678030168753329,0.999975058225031,0.999962908731362,0.719956454870306
32,"H3_k40_lam50",0.4,0.159115356469248,1.40927555530498,5.0990861054317,3.75351565465894,62.5016954318248,16.6515078615022,250,6.25,3.615375552363,3.615375552363,0.458229521810684,0.528101926596286,0.999934707410061,0.99990243359982,0.575298656058278
33,"H3_k40_lam50",0.4,0.16118233531283,1.25188303783202,6.63082198613664,3.64235664102231,57.0806345924719,15.6713469377482,238,5.95,6.47823797353624,6.47823797353624,0.0783234550025164,0.114427305461621,0.999050342866509,0.998602991917124,0.167494803733585
34,"H3_k40_lam50",0.4,0.158710803009441,1.33917927468909,5.61817845967735,3.27932974247219,46.7839628770263,14.2663185928223,222,5.55,5.79758580748216,5.79758580748216,0.0807711159746265,0.117495038061303,0.998687871056046,0.997975107303095,0.156020954163604
35,"H3_k40_lam50",0.4,0.158434156534617,1.35969339901298,5.43094800861627,3.16977404229921,48.7974651468751,15.3946194573162,223,5.575,4.67224991263831,4.67224991263831,0.161950252580437,0.215961198038459,0.999517645306073,0.999254008136911,0.264375432499382
36,"H3_k40_lam50",0.4,0.160603374897517,1.28023825953078,6.29488386528858,3.24343122313864,53.7023773418198,16.55727334642,241,6.025,4.39162413571022,4.39162413571022,0.211718207761131,0.272503882972982,0.999731970400463,0.999585656095469,0.342895581088287
37,"H3_k40_lam50",0.4,0.152881697977193,1.59237033967414,3.68708226249534,3.84608772351324,32.5652297375627,8.46710529728003,186,4.65,4.31364507860508,4.31364507860508,0.342185807932831,0.411590269318048,0.99855719984911,0.997615846167771,0.429353587319927
38,"H3_k40_lam50",0.4,0.157189676376251,1.43587158483957,4.79376597672112,3.30486305106693,44.7136032647061,13.5296387698337,217,5.425,2.3479962555416,2.3479962555416,0.676895246043692,0.732040158180993,0.999955725344952,0.999928051486287,0.762168719505416
39,"H3_k40_lam50",0.4,0.160441826262573,1.28992724421462,6.18820587747143,4.03747077322166,46.6524813405175,11.5548777838686,228,5.7,5.78264834627002,5.78264834627002,0.178058092132479,0.234483036845581,0.998792299363839,0.99811722506687,0.299430830249886
40,"H3_k40_lam50",0.4,0.160341999197196,1.30083494379601,6.07729321329124,3.4412303917091,50.5670736996396,14.69447492428,238,5.95,3.96473831915941,3.96473831915941,0.32268715053692,0.391762781700502,0.99977570123948,0.999646364795196,0.46194732993368
41,"H3_k40_lam50",0.4,0.162018259221177,1.24140989367141,6.81329997024053,3.62343322138394,53.5368258753481,14.7751655969253,242,6.05,4.60285721296336,4.60285721296336,0.253493930168228,0.318288886714423,0.999672670269426,0.999496258555259,0.402037716427425
42,"H3_k40_lam50",0.4,0.159075324476916,1.33542409358493,5.67580167620076,3.62156669844045,48.1531288534056,13.2962148326971,234,5.85,2.84832490071861,2.84832490071861,0.606649288757311,0.668132651695348,0.999924678718282,0.999878497907569,0.717212439083618
43,"H3_k40_lam50",0.4,0.161332964641924,1.2949505894493,6.20868783908275,4.38818834030535,61.2791364381684,13.9645638896858,257,6.425,5.35910570223114,5.35910570223114,0.280130159815808,0.345859443301018,0.999642285945711,0.999467706416608,0.417017057804256
44,"H3_k40_lam50",0.4,0.159108173718943,1.35385668158294,5.52458408148678,3.56116657121048,50.5025664545608,14.1814670683586,229,5.725,5.78334149900467,5.78334149900467,0.115175400175119,0.160011098626237,0.999011797757939,0.998499185048086,0.203481647303552
45,"H3_k40_lam50",0.4,0.15613170495521,1.43333356686496,4.74621767741922,2.99918800865255,38.3190851326056,12.7764865097008,202,5.05,2.55646656669825,2.55646656669825,0.55283819662695,0.618750226558399,0.999883084213323,0.999804900910303,0.655237136203012
46,"H3_k40_lam50",0.4,0.161519212486964,1.28753778990002,6.29489367425386,3.81001266618194,48.429663093993,12.7111554047732,232,5.8,6.27009179989062,6.27009179989062,0.108551541290678,0.152261338526797,0.998525213776451,0.99772313656999,0.207938218382483
47,"H3_k40_lam50",0.4,0.159968663049102,1.33361066278412,5.7553495196119,3.36035411884142,46.7448088069233,13.9106793968012,236,5.9,3.87941211671037,3.87941211671037,0.321675776228713,0.391137991834602,0.999729031635362,0.99955951165548,0.454819054553052
48,"H3_k40_lam50",0.4,0.154183705712859,1.58321422732992,3.79365281048647,2.57293136465172,33.2786687739141,12.9341455551881,187,4.675,0.711414624885819,0.711414624885819,0.973470440230505,0.980234966726258,0.999998928327248,0.999998056535508,0.981857887480501
49,"H3_k40_lam50",0.4,0.160881284847329,1.27403620312653,6.37833764033398,3.55686848166631,63.170476164054,17.7601383041467,238,5.95,3.19089591630197,3.19089591630197,0.511899133933774,0.579558751580874,0.999958904729542,0.999939965484177,0.648364609889255
50,"H3_k40_lam50",0.4,0.164202530828873,1.1368515054116,8.3447283223133,3.51075270744815,61.1302980447552,17.4123053199007,264,6.6,2.90263847856481,2.90263847856481,0.57315056925322,0.637458600084916,0.99996866184765,0.999951399266907,0.731912202813062
51,"H3_k40_lam50",0.4,0.156385005562914,1.45885916699382,4.59645987973752,3.05030254190383,44.0985212214862,14.4570974897337,206,5.15,2.49670699837594,2.49670699837594,0.581229902727116,0.644986607330992,0.999935815893744,0.99989827755444,0.677280494888451
52,"H3_k40_lam50",0.4,0.162927185658744,1.1706441390077,7.74813738216412,3.48242155441601,54.0242220548382,15.5134067517848,253,6.325,1.68531807048447,1.68531807048447,0.863440994838165,0.892387622748533,0.999994391471908,0.999990900514337,0.925881763887244
53,"H3_k40_lam50",0.4,0.164498040531067,1.17719001949818,7.81067031333138,3.39115644281623,61.9059656769635,18.2551193732463,261,6.525,4.08621044460205,4.08621044460205,0.289834234678706,0.357360476423827,0.999889528012765,0.999831358283196,0.463151372608823
54,"H3_k40_lam50",0.4,0.160605133866308,1.32516595434117,5.87541164268631,2.99984480723941,53.4113602438828,17.8047078018794,228,5.7,4.24141012838515,4.24141012838515,0.185262073960793,0.24301812526514,0.999756738582634,0.999631760033779,0.302829755148504
55,"H3_k40_lam50",0.4,0.16159706284781,1.26265993658165,6.55170169667902,3.88665248379684,68.4019819590427,17.5992019467152,248,6.2,5.38690825249247,5.38690825249247,0.197750547765527,0.256438990892379,0.999757794870949,0.999656404552482,0.330265330896297
56,"H3_k40_lam50",0.4,0.158843378840453,1.36982913165064,5.37855270417506,3.24043864030757,55.0063654475456,16.9749751664252,222,5.55,4.2718986874469,4.2718986874469,0.228945461892238,0.290814526850064,0.999769966201638,0.99965983734971,0.34276913586985
57,"H3_k40_lam50",0.4,0.159693790526632,1.36009781923888,5.51436821020833,3.66168857807587,43.121154964231,11.7763032122437,229,5.725,1.29620470860364,1.29620470860364,0.943000107382617,0.95661423841775,0.999995646342313,0.99999251078361,0.965567724522791
58,"H3_k40_lam50",0.4,0.161502011527112,1.29451223660483,6.22592010217165,3.37035546699774,70.0284731039763,20.7777707098523,251,6.275,2.93840612774848,2.93840612774848,0.533689784860509,0.600419901959498,0.999980531243541,0.999971889312242,0.664970373998358
59,"H3_k40_lam50",0.4,0.161032041257929,1.27354755762858,6.39520179727509,4.07747647108913,64.9918574161578,15.9392354258755,240,6,3.76579207608898,3.76579207608898,0.489099253345336,0.557461389329254,0.99992661580582,0.9998945341455,0.627981276717593
60,"H3_k40_lam50",0.4,0.161533957308826,1.26538455341572,6.51842389394469,2.86775158398651,55.0224800751176,19.1866270364429,237,5.925,2.57216396791633,2.57216396791633,0.514022979658585,0.582027896556938,0.999970445732218,0.999954111149593,0.653569791260234
1,"H1_k15",0.15,0.0237746014310269,0.594715363374254,0.639246215451748,3.64411491754459,4.63501202872692,1.27191708648145,78,1.95,3.01727298541965,3.01727298541965,0.575348242337551,0.600826516512722,0.939035463275504,0.8722565106774,0.590465847681756
2,"H1_k15",0.15,0.0237634017775543,0.537340228805857,0.782309314620568,3.54392393189735,11.6768770856819,3.29490059890487,102,2.55,3.89024880303454,3.89024880303454,0.359941205132779,0.387052260311321,0.979553838052966,0.963502382249189,0.379449013156138
3,"H1_k15",0.15,0.0244033883700486,0.470202314046958,1.07743413408305,4.21457499743703,6.73939364148962,1.59906838663162,104,2.6,2.96092624904307,2.96092624904307,0.689388690921733,0.711124672133824,0.97616148466224,0.944881950284247,0.710866539472889
4,"H1_k15",0.15,0.0241284953276983,0.529767148280131,0.829756042901944,4.60541209901752,11.2444072148787,2.44156374568033,98,2.45,6.56322606356481,6.56322606356481,0.17991151121665,0.201266817078991,0.913423998857623,0.864433060140633,0.196114323877453
5,"H1_k15",0.15,0.0242841554047634,0.410736629928412,1.39823164644773,4.19691361665988,9.75881664347829,2.32523647966928,126,3.15,4.17115708475277,4.17115708475277,0.437581228924139,0.465199587595867,0.967216914362225,0.9293550227157,0.472786547468244
6,"H1_k15",0.15,0.0241656705923449,0.529688881452876,0.832560840547595,3.82713210257271,6.03533834766702,1.57698720240409,94,2.35,6.12095531526683,6.12095531526683,0.119561357842509,0.136611845995811,0.760291500157521,0.588014660051904,0.13250559725924
7,"H1_k15",0.15,0.0243391712223022,0.476143089562508,1.0451932392302,4.28059664584103,3.31970681999735,0.7755243239801,92,2.3,3.73439358852899,3.73439358852899,0.537671262064189,0.56408414292915,0.863052618012161,0.6868521952999,0.563006410120171
8,"H1_k15",0.15,0.0240925313261691,0.525333735912691,0.841306556569444,4.10676376947135,9.55499249212224,2.32664770327226,84,2.1,4.05972865095455,4.05972865095455,0.441790545259043,0.469386501832663,0.967727027521632,0.946316344486145,0.463168015621227
